Station Name,Latitude,Longitude,Date,Mean Temperature,Maximum Temperature,Minimum Temperature,Precipitation,Mean Wind Speed
EGAL INTL,+09.518,+044.089,20091021,75.7,84.2,57.9,0.00,2.8
EGAL INTL,+09.518,+044.089,20091022,75.6,80.6,64.4,0.00,8.0
EGAL INTL,+09.518,+044.089,20091023,71.5,77.0,60.3,0.00,8.6
EGAL INTL,+09.518,+044.089,20091025,71.2,75.2,62.4,0.00,5.2
EGAL INTL,+09.518,+044.089,20091026,77.3,80.6,62.2,0.00,7.1
EGAL INTL,+09.518,+044.089,20091027,74.1,79.0,61.3,0.00,5.3
EGAL INTL,+09.518,+044.089,20091028,74.8,78.8,57.9,0.00,13.5
EGAL INTL,+09.518,+044.089,20091031,67.4,73.4,58.3,0.00,11.0
EGAL INTL,+09.518,+044.089,20091102,74.2,78.8,63.0,0.00,7.5
EGAL INTL,+09.518,+044.089,20091106,71.9,75.2,55.8,0.00,13.0
EGAL INTL,+09.518,+044.089,20091108,75.2,77.4,57.2,0.00,7.8
EGAL INTL,+09.518,+044.089,20091110,77.1,78.8,62.6,0.00,8.2
EGAL INTL,+09.518,+044.089,20091111,75.7,77.0,63.3,0.00,10.7
EGAL INTL,+09.518,+044.089,20091112,81.0,84.7,63.5,0.00,6.3
EGAL INTL,+09.518,+044.089,20091115,70.8,78.4,57.4,0.00,7.3
EGAL INTL,+09.518,+044.089,20091118,72.7,80.1,64.4,0.00,5.3
EGAL INTL,+09.518,+044.089,20091126,69.9,77.0,56.1,0.00,4.8
EGAL INTL,+09.518,+044.089,20091208,72.1,77.0,62.6,0.00,3.8
EGAL INTL,+09.518,+044.089,20091210,69.3,78.4,61.3,0.00,8.5
EGAL INTL,+09.518,+044.089,20091220,66.5,69.8,60.8,0.00,12.2
EGAL INTL,+09.518,+044.089,20100119,71.2,81.3,64.4,0.00,8.0
EGAL INTL,+09.518,+044.089,20100125,67.4,73.4,54.3,0.00,11.7
EGAL INTL,+09.518,+044.089,20100210,72.3,80.6,63.3,,8.4
EGAL INTL,+09.518,+044.089,20100215,68.9,75.2,55.8,0.00,10.0
EGAL INTL,+09.518,+044.089,20100216,67.1,72.7,55.9,0.00,15.3
EGAL INTL,+09.518,+044.089,20100219,71.5,77.0,55.8,0.00,8.0
EGAL INTL,+09.518,+044.089,20100222,72.5,78.8,64.4,0.00,10.5
EGAL INTL,+09.518,+044.089,20100223,76.0,82.6,59.5,0.00,11.1
EGAL INTL,+09.518,+044.089,20100307,68.5,71.6,63.3,0.12,7.0
EGAL INTL,+09.518,+044.089,20100316,78.8,84.7,73.4,0.00,8.3
EGAL INTL,+09.518,+044.089,20100318,75.1,83.1,68.0,0.00,10.0
EGAL INTL,+09.518,+044.089,20100323,73.4,78.8,63.3,0.00,10.2
EGAL INTL,+09.518,+044.089,20100324,80.2,84.7,75.2,0.00,7.7
EGAL INTL,+09.518,+044.089,20100327,82.8,91.4,66.2,0.00,9.5
EGAL INTL,+09.518,+044.089,20100328,83.1,88.7,68.9,0.00,2.4
EGAL INTL,+09.518,+044.089,20100329,77.5,82.4,71.6,0.00,8.5
EGAL INTL,+09.518,+044.089,20100330,77.6,83.7,73.4,,5.0
EGAL INTL,+09.518,+044.089,20100410,82.9,90.1,66.9,0.00,11.2
EGAL INTL,+09.518,+044.089,20100411,82.5,87.8,69.3,0.00,11.2
EGAL INTL,+09.518,+044.089,20100415,80.0,86.0,67.5,,7.8
EGAL INTL,+09.518,+044.089,20100427,78.6,84.6,69.8,,9.9
EGAL INTL,+09.518,+044.089,20160615,83.5,91.4,69.8,0.00,10.4
EGAL INTL,+09.518,+044.089,20160616,77.4,87.8,69.8,0.00,17.2
EGAL INTL,+09.518,+044.089,20160624,71.6,77.0,66.2,0.00,29.6
EGAL INTL,+09.518,+044.089,20160627,75.6,82.4,69.8,0.00,23.5
EGAL INTL,+09.518,+044.089,20160628,77.4,87.8,68.0,0.00,18.7
EGAL INTL,+09.518,+044.089,20160629,73.9,77.0,69.8,0.00,21.5
EGAL INTL,+09.518,+044.089,20160824,78.4,87.8,66.2,0.00,22.2
EGAL INTL,+09.518,+044.089,20160902,76.1,84.2,62.6,0.00,
EGAL INTL,+09.518,+044.089,20160903,81.1,87.8,66.2,0.00,12.5
EGAL INTL,+09.518,+044.089,20160905,83.1,93.2,69.8,0.00,6.2
EGAL INTL,+09.518,+044.089,20160906,81.1,91.4,69.8,0.00,13.5
EGAL INTL,+09.518,+044.089,20160907,83.0,89.6,73.4,0.00,16.8
EGAL INTL,+09.518,+044.089,20160908,79.7,89.6,71.6,0.00,13.7
EGAL INTL,+09.518,+044.089,20160911,77.4,86.0,71.6,0.00,19.0
EGAL INTL,+09.518,+044.089,20160912,79.7,87.8,71.6,0.00,18.0
EGAL INTL,+09.518,+044.089,20160914,82.8,91.4,75.2,0.00,14.2
EGAL INTL,+09.518,+044.089,20160915,83.9,89.6,73.4,0.00,11.6
EGAL INTL,+09.518,+044.089,20160917,82.0,86.0,67.3,0.00,13.1
EGAL INTL,+09.518,+044.089,20160918,81.1,86.0,73.4,0.00,
EGAL INTL,+09.518,+044.089,20160919,76.3,84.2,69.8,0.00,19.2
EGAL INTL,+09.518,+044.089,20160920,74.3,87.8,61.9,0.00,21.7
EGAL INTL,+09.518,+044.089,20160921,77.9,89.8,63.1,0.00,13.4
EGAL INTL,+09.518,+044.089,20160922,82.3,90.1,66.6,0.00,11.6
EGAL INTL,+09.518,+044.089,20160923,79.7,90.5,66.6,0.00,10.2
EGAL INTL,+09.518,+044.089,20160924,79.6,87.6,69.8,0.00,19.3
EGAL INTL,+09.518,+044.089,20160925,79.1,89.6,66.2,0.00,18.9
EGAL INTL,+09.518,+044.089,20160926,79.9,89.1,66.0,0.00,12.2
EGAL INTL,+09.518,+044.089,20160927,80.9,90.0,65.7,0.00,12.6
EGAL INTL,+09.518,+044.089,20160928,79.9,87.8,65.1,0.35,8.7
EGAL INTL,+09.518,+044.089,20160929,79.7,84.2,67.8,0.00,12.0
EGAL INTL,+09.518,+044.089,20160930,82.2,89.6,66.7,0.00,15.7
EGAL INTL,+09.518,+044.089,20161001,77.8,84.2,64.6,0.20,12.9
EGAL INTL,+09.518,+044.089,20161002,81.8,84.2,67.8,0.00,8.0
EGAL INTL,+09.518,+044.089,20161006,82.0,86.0,75.2,0.00,7.8
EGAL INTL,+09.518,+044.089,20161007,81.8,86.4,66.9,0.00,6.8
EGAL INTL,+09.518,+044.089,20161008,79.9,86.0,73.4,0.00,9.4
EGAL INTL,+09.518,+044.089,20161009,79.9,86.4,65.8,0.00,10.8
EGAL INTL,+09.518,+044.089,20161010,83.2,89.8,67.5,0.00,8.1
EGAL INTL,+09.518,+044.089,20161011,78.3,88.9,66.7,0.35,14.7
EGAL INTL,+09.518,+044.089,20161012,80.5,88.2,66.7,0.35,8.0
EGAL INTL,+09.518,+044.089,20161013,80.1,84.2,69.6,0.00,5.8
EGAL INTL,+09.518,+044.089,20161014,74.3,84.2,65.3,0.00,12.2
EGAL INTL,+09.518,+044.089,20161016,77.1,83.5,64.0,0.00,10.8
EGAL INTL,+09.518,+044.089,20161017,75.1,80.6,61.3,0.00,6.3
EGAL INTL,+09.518,+044.089,20161018,77.8,84.2,64.4,0.00,7.9
EGAL INTL,+09.518,+044.089,20161019,80.4,86.0,64.9,0.00,6.3
EGAL INTL,+09.518,+044.089,20161020,78.0,82.4,64.9,0.00,8.9
EGAL INTL,+09.518,+044.089,20161021,78.4,86.0,65.1,0.00,10.1
EGAL INTL,+09.518,+044.089,20161022,77.0,83.5,63.5,0.00,7.8
EGAL INTL,+09.518,+044.089,20161023,77.0,82.4,64.8,0.00,9.6
EGAL INTL,+09.518,+044.089,20161024,76.8,86.0,65.3,0.00,7.3
EGAL INTL,+09.518,+044.089,20161025,77.8,82.8,66.2,0.00,5.9
EGAL INTL,+09.518,+044.089,20161026,75.5,82.4,64.2,0.00,10.9
EGAL INTL,+09.518,+044.089,20161027,71.1,84.2,59.7,0.00,12.2
EGAL INTL,+09.518,+044.089,20161028,71.8,78.3,62.6,0.00,11.5
EGAL INTL,+09.518,+044.089,20161029,72.3,79.3,64.4,0.00,12.4
EGAL INTL,+09.518,+044.089,20161030,72.7,78.8,59.2,0.00,14.6
EGAL INTL,+09.518,+044.089,20161031,73.8,80.6,59.7,0.00,9.8
EGAL INTL,+09.518,+044.089,20161101,73.7,79.3,57.0,0.00,12.0
EGAL INTL,+09.518,+044.089,20161102,70.3,77.0,61.0,0.00,8.3
EGAL INTL,+09.518,+044.089,20161103,72.3,79.0,60.1,0.00,9.4
EGAL INTL,+09.518,+044.089,20161104,72.2,78.4,58.6,0.00,12.5
EGAL INTL,+09.518,+044.089,20161105,73.8,78.8,62.6,0.00,12.3
EGAL INTL,+09.518,+044.089,20161106,77.1,82.0,62.8,0.00,8.3
EGAL INTL,+09.518,+044.089,20161107,74.4,80.6,64.0,0.00,9.0
EGAL INTL,+09.518,+044.089,20161108,68.3,75.9,60.1,0.00,10.6
EGAL INTL,+09.518,+044.089,20161109,68.9,84.2,57.9,0.00,10.4
EGAL INTL,+09.518,+044.089,20161110,69.7,73.4,61.2,0.00,17.0
EGAL INTL,+09.518,+044.089,20161111,66.9,73.4,56.8,0.00,13.1
EGAL INTL,+09.518,+044.089,20161112,66.0,71.6,53.8,0.00,14.0
EGAL INTL,+09.518,+044.089,20161113,67.3,73.6,56.7,0.00,11.7
EGAL INTL,+09.518,+044.089,20161114,67.0,73.4,57.0,0.00,13.2
EGAL INTL,+09.518,+044.089,20161115,68.6,73.8,56.5,0.00,13.4
EGAL INTL,+09.518,+044.089,20161116,66.1,69.8,57.4,0.00,15.6
EGAL INTL,+09.518,+044.089,20161117,68.8,75.2,57.6,0.00,11.1
EGAL INTL,+09.518,+044.089,20161118,70.8,75.9,61.2,0.00,10.0
EGAL INTL,+09.518,+044.089,20161119,69.2,77.0,59.0,0.00,12.9
EGAL INTL,+09.518,+044.089,20161120,70.3,80.6,58.5,0.00,8.6
EGAL INTL,+09.518,+044.089,20161122,68.7,75.2,59.0,0.00,5.4
EGAL INTL,+09.518,+044.089,20161123,70.8,80.8,58.6,0.00,6.7
EGAL INTL,+09.518,+044.089,20161124,76.7,86.7,60.8,0.00,10.3
EGAL INTL,+09.518,+044.089,20161125,75.9,87.8,64.4,0.00,14.1
EGAL INTL,+09.518,+044.089,20161127,71.6,87.8,66.2,0.00,13.8
EGAL INTL,+09.518,+044.089,20161128,68.0,75.2,61.0,0.00,9.4
EGAL INTL,+09.518,+044.089,20161129,70.7,75.2,62.6,0.00,10.5
EGAL INTL,+09.518,+044.089,20161130,69.4,75.2,60.8,0.00,11.5
EGAL INTL,+09.518,+044.089,20161201,68.2,73.4,61.3,0.00,7.8
EGAL INTL,+09.518,+044.089,20161202,72.1,77.2,61.5,0.00,8.2
EGAL INTL,+09.518,+044.089,20161203,69.9,77.2,57.2,0.00,13.9
EGAL INTL,+09.518,+044.089,20161204,66.9,73.4,54.5,0.00,14.9
EGAL INTL,+09.518,+044.089,20161205,65.6,72.3,57.6,0.00,10.8
EGAL INTL,+09.518,+044.089,20161206,68.4,74.1,57.6,0.00,10.9
EGAL INTL,+09.518,+044.089,20161207,69.2,74.5,59.7,0.00,11.8
EGAL INTL,+09.518,+044.089,20161208,68.0,75.2,58.3,0.00,9.2
EGAL INTL,+09.518,+044.089,20161209,70.4,77.0,58.1,0.00,10.7
EGAL INTL,+09.518,+044.089,20161210,70.0,76.6,60.1,0.00,10.0
EGAL INTL,+09.518,+044.089,20161211,69.2,73.6,62.6,0.00,13.2
EGAL INTL,+09.518,+044.089,20161212,66.0,73.4,57.9,0.00,11.5
EGAL INTL,+09.518,+044.089,20161213,67.9,73.9,55.4,0.00,12.6
EGAL INTL,+09.518,+044.089,20161214,67.9,77.0,56.5,0.00,12.1
EGAL INTL,+09.518,+044.089,20161215,71.9,77.7,58.5,0.00,6.5
EGAL INTL,+09.518,+044.089,20161216,66.6,77.5,55.0,0.00,9.8
EGAL INTL,+09.518,+044.089,20161217,65.6,72.1,54.1,0.00,12.2
EGAL INTL,+09.518,+044.089,20161218,65.3,70.9,54.5,0.00,16.6
EGAL INTL,+09.518,+044.089,20161219,63.2,66.2,58.8,0.00,18.0
EGAL INTL,+09.518,+044.089,20161220,66.2,71.2,59.9,0.12,9.7
EGAL INTL,+09.518,+044.089,20161221,68.8,73.4,61.2,0.00,9.5
EGAL INTL,+09.518,+044.089,20161222,67.3,71.6,59.7,0.00,11.4
EGAL INTL,+09.518,+044.089,20161225,67.1,75.2,53.8,0.00,11.6
EGAL INTL,+09.518,+044.089,20161226,69.3,75.9,57.9,0.00,10.4
EGAL INTL,+09.518,+044.089,20161227,67.6,75.0,54.9,0.00,12.2
EGAL INTL,+09.518,+044.089,20161228,66.7,73.4,54.7,0.00,14.7
EGAL INTL,+09.518,+044.089,20161229,66.3,73.4,59.0,0.00,11.7
EGAL INTL,+09.518,+044.089,20170101,68.1,75.2,58.8,0.00,13.6
EGAL INTL,+09.518,+044.089,20170102,68.5,75.7,58.8,0.00,11.1
EGAL INTL,+09.518,+044.089,20170103,65.4,73.9,55.8,0.00,12.9
EGAL INTL,+09.518,+044.089,20170104,69.5,75.0,59.2,0.00,9.8
EGAL INTL,+09.518,+044.089,20170105,68.8,75.2,57.2,0.00,10.8
EGAL INTL,+09.518,+044.089,20170106,72.5,73.4,71.6,0.00,16.8
EGAL INTL,+09.518,+044.089,20170108,69.8,76.5,55.2,0.00,9.9
EGAL INTL,+09.518,+044.089,20170109,67.7,73.4,56.7,0.00,10.0
EGAL INTL,+09.518,+044.089,20170110,63.9,78.8,50.7,0.00,15.1
EGAL INTL,+09.518,+044.089,20170111,63.5,68.7,52.3,0.00,15.0
EGAL INTL,+09.518,+044.089,20170112,63.4,71.6,52.9,0.00,15.5
EGAL INTL,+09.518,+044.089,20170113,67.2,73.4,53.8,0.00,12.9
EGAL INTL,+09.518,+044.089,20170115,70.8,78.8,59.0,0.00,9.3
EGAL INTL,+09.518,+044.089,20170116,67.3,71.6,54.0,0.00,10.4
EGAL INTL,+09.518,+044.089,20170117,66.8,73.4,60.8,0.00,9.0
EGAL INTL,+09.518,+044.089,20170118,69.0,75.6,57.0,0.00,11.1
EGAL INTL,+09.518,+044.089,20170119,65.8,73.9,52.9,0.00,12.8
EGAL INTL,+09.518,+044.089,20170122,69.0,86.0,53.2,0.00,5.8
EGAL INTL,+09.518,+044.089,20170123,67.1,77.0,54.9,0.00,6.7
EGAL INTL,+09.518,+044.089,20170124,69.9,84.2,56.8,0.00,9.0
EGAL INTL,+09.518,+044.089,20170125,67.6,77.0,56.1,0.00,11.2
EGAL INTL,+09.518,+044.089,20170126,66.0,75.2,55.4,0.00,10.9
EGAL INTL,+09.518,+044.089,20170127,77.0,78.8,73.4,0.00,6.0
EGAL INTL,+09.518,+044.089,20170128,71.1,78.8,60.8,0.00,7.9
EGAL INTL,+09.518,+044.089,20170130,74.3,75.2,73.4,0.00,13.9
EGAL INTL,+09.518,+044.089,20170131,65.8,71.6,56.1,0.00,15.5
EGAL INTL,+09.518,+044.089,20170201,65.2,73.4,54.9,0.00,14.9
EGAL INTL,+09.518,+044.089,20170202,69.2,77.0,58.1,0.00,12.3
EGAL INTL,+09.518,+044.089,20170203,68.0,75.2,58.8,0.00,13.9
EGAL INTL,+09.518,+044.089,20170204,68.5,73.9,62.6,0.00,14.7
EGAL INTL,+09.518,+044.089,20170205,65.2,73.4,60.6,0.00,9.1
EGAL INTL,+09.518,+044.089,20170206,64.1,72.7,56.7,0.00,9.0
EGAL INTL,+09.518,+044.089,20170207,65.0,73.6,56.3,0.00,14.1
EGAL INTL,+09.518,+044.089,20170208,65.6,73.4,55.0,0.00,13.8
EGAL INTL,+09.518,+044.089,20170209,67.0,75.2,54.7,0.00,7.9
EGAL INTL,+09.518,+044.089,20170210,67.6,78.8,55.4,0.00,4.8
EGAL INTL,+09.518,+044.089,20170211,75.8,84.2,59.0,0.00,11.9
EGAL INTL,+09.518,+044.089,20170212,75.9,88.0,60.8,0.00,9.6
EGAL INTL,+09.518,+044.089,20170213,75.3,87.4,62.2,0.00,10.0
EGAL INTL,+09.518,+044.089,20170214,72.0,81.1,59.9,0.00,6.8
EGAL INTL,+09.518,+044.089,20170215,70.9,78.8,52.9,0.00,8.5
EGAL INTL,+09.518,+044.089,20170216,68.7,78.8,60.8,0.00,10.5
EGAL INTL,+09.518,+044.089,20170217,71.5,80.6,60.6,0.00,6.3
EGAL INTL,+09.518,+044.089,20170218,69.6,75.6,60.8,0.00,10.5
EGAL INTL,+09.518,+044.089,20170219,67.7,75.2,60.6,0.00,16.0
EGAL INTL,+09.518,+044.089,20170220,65.0,71.6,56.1,0.00,18.7
EGAL INTL,+09.518,+044.089,20170221,60.6,64.4,56.3,0.00,11.0
EGAL INTL,+09.518,+044.089,20170224,73.4,80.6,60.8,0.00,8.5
EGAL INTL,+09.518,+044.089,20170225,66.7,75.2,60.6,0.00,7.8
EGAL INTL,+09.518,+044.089,20170226,69.7,76.1,59.0,0.00,9.7
EGAL INTL,+09.518,+044.089,20170227,67.9,81.1,56.8,0.00,8.1
EGAL INTL,+09.518,+044.089,20170228,74.4,82.4,60.1,0.00,11.7
EGAL INTL,+09.518,+044.089,20170301,75.3,82.4,58.5,0.00,11.9
EGAL INTL,+09.518,+044.089,20170302,74.4,84.9,59.0,0.00,11.4
EGAL INTL,+09.518,+044.089,20170303,75.6,84.2,68.0,0.00,9.2
EGAL INTL,+09.518,+044.089,20170304,77.9,84.6,64.4,0.00,8.1
EGAL INTL,+09.518,+044.089,20170305,77.5,86.4,64.9,0.00,6.9
EGAL INTL,+09.518,+044.089,20170306,79.8,86.0,66.0,0.00,9.5
EGAL INTL,+09.518,+044.089,20170307,78.8,86.7,68.0,0.00,9.5
EGAL INTL,+09.518,+044.089,20170308,78.5,87.8,65.8,0.00,12.4
EGAL INTL,+09.518,+044.089,20170309,76.7,86.0,62.8,0.00,11.0
EGAL INTL,+09.518,+044.089,20170310,78.9,86.2,61.9,0.00,11.8
EGAL INTL,+09.518,+044.089,20170311,77.4,86.0,62.6,0.00,14.2
EGAL INTL,+09.518,+044.089,20170312,73.1,80.2,62.6,0.00,11.4
EGAL INTL,+09.518,+044.089,20170313,72.5,85.5,59.5,0.00,9.0
EGAL INTL,+09.518,+044.089,20170314,75.0,82.4,57.4,0.00,9.6
EGAL INTL,+09.518,+044.089,20170315,79.0,86.5,63.9,0.00,8.5
EGAL INTL,+09.518,+044.089,20170316,77.8,86.2,63.7,0.00,11.9
EGAL INTL,+09.518,+044.089,20170317,75.0,84.6,61.5,0.00,10.4
EGAL INTL,+09.518,+044.089,20170318,80.5,87.8,71.6,0.00,10.0
EGAL INTL,+09.518,+044.089,20170319,79.6,89.6,65.1,0.00,12.8
EGAL INTL,+09.518,+044.089,20170320,75.7,86.0,65.8,0.00,17.0
EGAL INTL,+09.518,+044.089,20170321,79.4,89.1,66.2,0.00,10.2
EGAL INTL,+09.518,+044.089,20170322,78.8,88.9,64.8,0.00,10.2
EGAL INTL,+09.518,+044.089,20170323,79.4,89.4,68.0,0.00,11.9
EGAL INTL,+09.518,+044.089,20170324,79.9,89.4,66.6,0.00,8.5
EGAL INTL,+09.518,+044.089,20170325,81.2,88.3,66.6,0.00,17.2
EGAL INTL,+09.518,+044.089,20170326,78.9,87.3,68.0,0.00,12.9
EGAL INTL,+09.518,+044.089,20170327,73.0,77.0,68.0,,7.6
EGAL INTL,+09.518,+044.089,20170328,77.9,81.7,68.0,0.00,12.9
EGAL INTL,+09.518,+044.089,20170329,75.9,84.2,64.4,0.00,10.9
EGAL INTL,+09.518,+044.089,20170330,77.1,84.2,64.0,0.00,10.1
EGAL INTL,+09.518,+044.089,20170331,77.5,84.2,64.4,0.00,14.1
EGAL INTL,+09.518,+044.089,20170401,80.7,88.2,69.8,0.00,11.4
EGAL INTL,+09.518,+044.089,20170402,79.0,88.5,67.5,0.00,6.5
EGAL INTL,+09.518,+044.089,20170403,83.6,93.2,75.2,0.00,9.3
EGAL INTL,+09.518,+044.089,20170404,82.4,89.2,69.8,0.00,6.8
EGAL INTL,+09.518,+044.089,20170405,79.9,87.8,67.3,0.00,10.2
EGAL INTL,+09.518,+044.089,20170406,78.5,84.2,67.6,0.00,11.1
EGAL INTL,+09.518,+044.089,20170407,80.3,84.2,64.4,0.00,12.2
EGAL INTL,+09.518,+044.089,20170408,79.7,88.0,64.4,0.00,10.6
EGAL INTL,+09.518,+044.089,20170409,80.2,87.6,64.9,0.00,8.4
EGAL INTL,+09.518,+044.089,20170410,79.1,85.6,64.6,0.00,5.5
EGAL INTL,+09.518,+044.089,20170411,80.4,87.8,68.0,0.00,6.2
EGAL INTL,+09.518,+044.089,20170412,81.6,90.7,68.0,0.00,11.1
EGAL INTL,+09.518,+044.089,20170413,82.6,87.8,65.3,0.00,13.1
EGAL INTL,+09.518,+044.089,20170414,82.9,89.6,71.6,0.00,9.2
EGAL INTL,+09.518,+044.089,20170415,83.3,92.8,71.6,0.00,8.8
EGAL INTL,+09.518,+044.089,20170416,86.3,87.8,71.2,0.00,6.7
EGAL INTL,+09.518,+044.089,20170417,82.0,87.8,69.8,0.00,8.4
EGAL INTL,+09.518,+044.089,20170418,81.2,89.6,69.8,0.00,9.5
EGAL INTL,+09.518,+044.089,20170419,81.6,87.8,67.8,0.00,9.1
EGAL INTL,+09.518,+044.089,20170420,82.2,87.8,71.6,0.00,8.3
EGAL INTL,+09.518,+044.089,20170421,81.6,88.9,73.4,0.00,9.5
EGAL INTL,+09.518,+044.089,20170422,81.4,86.0,68.5,0.00,6.0
EGAL INTL,+09.518,+044.089,20170423,83.7,93.2,69.8,0.00,10.5
EGAL INTL,+09.518,+044.089,20170424,82.8,91.4,71.6,0.00,13.3
EGAL INTL,+09.518,+044.089,20170425,82.1,91.4,68.7,0.00,15.0
EGAL INTL,+09.518,+044.089,20170426,83.8,93.2,70.2,0.00,12.7
EGAL INTL,+09.518,+044.089,20170427,81.1,88.9,71.6,0.00,7.8
EGAL INTL,+09.518,+044.089,20170428,81.2,85.5,67.6,0.00,7.3
EGAL INTL,+09.518,+044.089,20170429,77.6,86.0,65.3,0.00,6.2
EGAL INTL,+09.518,+044.089,20170430,74.7,83.1,69.8,0.00,9.2
EGAL INTL,+09.518,+044.089,20170501,76.3,86.7,64.6,0.00,14.5
EGAL INTL,+09.518,+044.089,20170502,80.2,87.1,69.8,0.00,14.0
EGAL INTL,+09.518,+044.089,20170503,78.9,87.4,69.8,0.00,13.7
EGAL INTL,+09.518,+044.089,20170504,80.0,86.0,67.3,0.00,14.2
EGAL INTL,+09.518,+044.089,20170505,82.0,87.8,67.8,0.00,11.2
EGAL INTL,+09.518,+044.089,20170506,81.6,89.8,67.6,0.00,13.2
EGAL INTL,+09.518,+044.089,20170507,80.9,89.6,68.0,0.00,13.4
EGAL INTL,+09.518,+044.089,20170508,84.0,96.8,68.0,0.00,13.3
EGAL INTL,+09.518,+044.089,20170509,81.1,87.8,66.9,0.00,11.8
EGAL INTL,+09.518,+044.089,20170510,85.8,91.4,68.4,0.00,13.8
EGAL INTL,+09.518,+044.089,20170511,82.9,89.6,69.4,0.00,15.0
EGAL INTL,+09.518,+044.089,20170512,84.5,96.8,75.2,0.00,12.4
EGAL INTL,+09.518,+044.089,20170513,79.1,89.4,68.0,0.00,10.0
EGAL INTL,+09.518,+044.089,20170514,80.6,87.8,67.8,0.00,13.0
EGAL INTL,+09.518,+044.089,20170515,76.8,84.2,68.0,0.00,11.8
EGAL INTL,+09.518,+044.089,20170516,78.4,84.7,65.1,0.55,9.4
EGAL INTL,+09.518,+044.089,20170517,76.8,82.4,66.7,0.00,12.0
EGAL INTL,+09.518,+044.089,20170518,79.3,86.0,68.0,0.00,9.3
EGAL INTL,+09.518,+044.089,20170519,78.6,86.0,67.5,0.00,12.9
EGAL INTL,+09.518,+044.089,20170520,78.6,87.8,68.0,0.00,14.6
EGAL INTL,+09.518,+044.089,20170521,79.5,87.8,67.5,0.59,9.9
EGAL INTL,+09.518,+044.089,20170522,83.6,94.5,68.2,0.00,9.2
EGAL INTL,+09.518,+044.089,20170523,79.4,87.8,67.1,0.20,9.3
EGAL INTL,+09.518,+044.089,20170524,76.3,86.0,68.0,0.00,12.0
EGAL INTL,+09.518,+044.089,20170525,81.8,86.7,71.6,0.00,8.1
EGAL INTL,+09.518,+044.089,20170526,81.2,88.5,69.8,0.00,10.2
EGAL INTL,+09.518,+044.089,20170527,82.9,88.9,68.9,0.00,7.1
EGAL INTL,+09.518,+044.089,20170528,82.2,90.0,70.0,0.00,15.7
EGAL INTL,+09.518,+044.089,20170529,75.5,82.8,68.2,0.39,16.1
EGAL INTL,+09.518,+044.089,20170530,73.4,82.4,68.0,0.00,16.6
EGAL INTL,+09.518,+044.089,20170531,77.3,82.4,71.6,0.00,20.0
EGAL INTL,+09.518,+044.089,20170601,79.7,89.6,66.7,0.00,10.2
EGAL INTL,+09.518,+044.089,20170602,79.0,89.6,69.8,0.00,15.0
EGAL INTL,+09.518,+044.089,20170603,80.6,89.6,69.8,0.00,15.3
EGAL INTL,+09.518,+044.089,20170604,78.4,87.8,66.7,0.00,14.9
EGAL INTL,+09.518,+044.089,20170605,78.4,89.6,67.3,0.00,15.2
EGAL INTL,+09.518,+044.089,20170606,81.3,91.4,66.2,0.00,14.0
EGAL INTL,+09.518,+044.089,20170607,80.6,89.6,66.2,0.00,14.0
EGAL INTL,+09.518,+044.089,20170608,79.6,89.6,69.8,0.00,14.5
EGAL INTL,+09.518,+044.089,20170609,81.6,91.4,68.0,0.00,15.5
EGAL INTL,+09.518,+044.089,20170610,78.6,87.8,68.0,0.00,19.3
EGAL INTL,+09.518,+044.089,20170611,78.7,89.6,68.0,0.00,21.9
EGAL INTL,+09.518,+044.089,20170612,80.3,89.6,69.8,0.00,19.5
EGAL INTL,+09.518,+044.089,20170613,80.4,91.8,69.1,0.00,14.7
EGAL INTL,+09.518,+044.089,20170614,78.8,86.0,65.8,0.00,20.9
EGAL INTL,+09.518,+044.089,20170615,80.4,87.8,71.6,0.00,19.0
EGAL INTL,+09.518,+044.089,20170616,79.6,91.0,66.4,0.00,15.8
EGAL INTL,+09.518,+044.089,20170617,78.8,86.0,67.6,0.00,18.1
EGAL INTL,+09.518,+044.089,20170618,79.0,84.2,68.0,0.00,17.9
EGAL INTL,+09.518,+044.089,20170619,76.8,86.0,68.0,0.00,23.1
EGAL INTL,+09.518,+044.089,20170620,80.0,91.4,66.2,0.00,18.8
EGAL INTL,+09.518,+044.089,20170621,81.8,93.2,67.3,0.00,12.3
EGAL INTL,+09.518,+044.089,20170622,76.4,84.2,68.0,0.00,20.8
EGAL INTL,+09.518,+044.089,20170623,76.2,86.0,66.2,0.00,18.1
EGAL INTL,+09.518,+044.089,20170624,79.6,87.8,68.0,0.00,19.4
EGAL INTL,+09.518,+044.089,20170625,80.4,89.6,69.8,0.00,16.0
EGAL INTL,+09.518,+044.089,20170626,78.2,88.7,69.8,0.00,16.6
EGAL INTL,+09.518,+044.089,20170627,80.3,84.2,73.4,0.00,17.5
EGAL INTL,+09.518,+044.089,20170628,78.3,87.3,66.9,0.00,15.7
EGAL INTL,+09.518,+044.089,20170629,78.1,89.1,66.2,0.00,19.1
EGAL INTL,+09.518,+044.089,20170701,76.4,84.2,65.3,0.00,18.9
EGAL INTL,+09.518,+044.089,20170702,79.0,87.8,66.2,0.00,17.6
EGAL INTL,+09.518,+044.089,20170703,77.2,86.0,66.2,0.00,22.2
EGAL INTL,+09.518,+044.089,20170704,74.5,79.3,64.8,0.00,22.3
EGAL INTL,+09.518,+044.089,20170705,75.9,84.2,64.6,0.00,19.6
