Date,Region,Market,Item,Price,Year,Month,Quarter
2018.0,Lower Juba,Kismayo,Rice (imported),14000.0,2018,1,1
2018.0849315068492,Lower Juba,Kismayo,Rice (imported),11700.0,2018,2,1
2018.1616438356164,Lower Juba,Kismayo,Rice (imported),14000.0,2018,3,1
2018.2465753424658,Lower Juba,Kismayo,Rice (imported),14000.0,2018,4,2
2018.3287671232877,Lower Juba,Kismayo,Rice (imported),14000.0,2018,5,2
2018.4136986301369,Lower Juba,Kismayo,Rice (imported),12000.0,2018,6,2
2018.495890410959,Lower Juba,Kismayo,Rice (imported),14000.0,2018,7,3
2018.5808219178082,Lower Juba,Kismayo,Rice (imported),14000.0,2018,8,3
2018.6657534246576,Lower Juba,Kismayo,Rice (imported),14000.0,2018,9,3
2018.7479452054795,Lower Juba,Kismayo,Rice (imported),14000.0,2018,10,4
2018.8328767123287,Lower Juba,Kismayo,Rice (imported),13750.0,2018,11,4
2018.9150684931508,Lower Juba,Kismayo,Rice (imported),13000.0,2018,12,4
2019.0,Lower Juba,Kismayo,Rice (imported),13000.0,2019,1,1
2019.0849315068492,Lower Juba,Kismayo,Rice (imported),13000.0,2019,2,1
2019.1616438356164,Lower Juba,Kismayo,Rice (imported),13000.0,2019,3,1
2019.2465753424658,Lower Juba,Kismayo,Rice (imported),13000.0,2019,4,2
2019.3287671232877,Lower Juba,Kismayo,Rice (imported),13000.0,2019,5,2
2019.4136986301369,Lower Juba,Kismayo,Rice (imported),13000.0,2019,6,2
2015.0,Lower Shabelle,Qorioley,Maize (white),6650.0,2015,1,1
2015.0849315068492,Lower Shabelle,Qorioley,Maize (white),7000.0,2015,2,1
2015.1616438356164,Lower Shabelle,Qorioley,Maize (white),7300.0,2015,3,1
2015.2465753424658,Lower Shabelle,Qorioley,Maize (white),6900.0,2015,4,2
2015.3287671232877,Lower Shabelle,Qorioley,Maize (white),7375.0,2015,5,2
2015.4136986301369,Lower Shabelle,Qorioley,Maize (white),8800.0,2015,6,2
2015.495890410959,Lower Shabelle,Qorioley,Maize (white),7250.0,2015,7,3
2015.5808219178082,Lower Shabelle,Qorioley,Maize (white),4875.0,2015,8,3
2015.6657534246576,Lower Shabelle,Qorioley,Maize (white),4100.0,2015,9,3
2015.7479452054795,Lower Shabelle,Qorioley,Maize (white),4125.0,2015,10,4
2015.8328767123287,Lower Shabelle,Qorioley,Maize (white),4150.0,2015,11,4
2015.9150684931508,Lower Shabelle,Qorioley,Maize (white),3750.0,2015,12,4
2016.0,Lower Shabelle,Qorioley,Maize (white),4750.0,2016,1,1
2016.0846994535518,Lower Shabelle,Qorioley,Maize (white),4600.0,2016,2,1
2016.1639344262296,Lower Shabelle,Qorioley,Maize (white),5300.0,2016,3,1
2016.2486338797814,Lower Shabelle,Qorioley,Maize (white),6150.0,2016,4,2
2016.3306010928961,Lower Shabelle,Qorioley,Maize (white),6050.0,2016,5,2
2016.4153005464482,Lower Shabelle,Qorioley,Maize (white),6375.0,2016,6,2
2016.4972677595629,Lower Shabelle,Qorioley,Maize (white),5625.0,2016,7,3
2016.5819672131147,Lower Shabelle,Qorioley,Maize (white),5500.0,2016,8,3
2016.6666666666667,Lower Shabelle,Qorioley,Maize (white),5250.0,2016,9,3
2016.7486338797814,Lower Shabelle,Qorioley,Maize (white),5125.0,2016,10,4
2016.8333333333333,Lower Shabelle,Qorioley,Maize (white),6292.0,2016,11,4
2016.9153005464482,Lower Shabelle,Qorioley,Maize (white),7000.0,2016,12,4
2017.0,Lower Shabelle,Qorioley,Maize (white),9250.0,2017,1,1
2017.0849315068492,Lower Shabelle,Qorioley,Maize (white),6600.0,2017,2,1
2017.1616438356164,Lower Shabelle,Qorioley,Maize (white),7250.0,2017,3,1
2017.2465753424658,Lower Shabelle,Qorioley,Maize (white),8700.0,2017,4,2
2017.3287671232877,Lower Shabelle,Qorioley,Maize (white),8750.0,2017,5,2
2017.4136986301369,Lower Shabelle,Qorioley,Maize (white),10375.0,2017,6,2
2017.495890410959,Lower Shabelle,Qorioley,Maize (white),10625.0,2017,7,3
2017.5808219178082,Lower Shabelle,Qorioley,Maize (white),7125.0,2017,8,3
2017.6657534246576,Lower Shabelle,Qorioley,Maize (white),6500.0,2017,9,3
2017.7479452054795,Lower Shabelle,Qorioley,Maize (white),6125.0,2017,10,4
2017.8328767123287,Lower Shabelle,Qorioley,Maize (white),5575.0,2017,11,4
2017.9150684931508,Lower Shabelle,Qorioley,Maize (white),6875.0,2017,12,4
2018.0,Lower Shabelle,Qorioley,Maize (white),5925.0,2018,1,1
2018.0849315068492,Lower Shabelle,Qorioley,Maize (white),5825.0,2018,2,1
2018.1616438356164,Lower Shabelle,Qorioley,Maize (white),5642.0,2018,3,1
2018.2465753424658,Lower Shabelle,Qorioley,Maize (white),5575.0,2018,4,2
2018.3287671232877,Lower Shabelle,Qorioley,Maize (white),6500.0,2018,5,2
2018.4136986301369,Lower Shabelle,Qorioley,Maize (white),5900.0,2018,6,2
2018.495890410959,Lower Shabelle,Qorioley,Maize (white),4750.0,2018,7,3
2018.5808219178082,Lower Shabelle,Qorioley,Maize (white),3550.0,2018,8,3
2018.6657534246576,Lower Shabelle,Qorioley,Maize (white),3250.0,2018,9,3
2018.7479452054795,Lower Shabelle,Qorioley,Maize (white),3450.0,2018,10,4
2018.8328767123287,Lower Shabelle,Qorioley,Maize (white),3875.0,2018,11,4
2018.9150684931508,Lower Shabelle,Qorioley,Maize (white),4400.0,2018,12,4
2019.0,Lower Shabelle,Qorioley,Maize (white),4650.0,2019,1,1
2019.0849315068492,Lower Shabelle,Qorioley,Maize (white),5425.0,2019,2,1
2019.1616438356164,Lower Shabelle,Qorioley,Maize (white),5550.0,2019,3,1
2019.2465753424658,Lower Shabelle,Qorioley,Maize (white),5275.0,2019,4,2
2019.3287671232877,Lower Shabelle,Qorioley,Maize (white),5775.0,2019,5,2
2019.4136986301369,Lower Shabelle,Qorioley,Maize (white),5750.0,2019,6,2
2015.0,Middle Juba,Buale,Maize (white),9300.0,2015,1,1
2015.0849315068492,Middle Juba,Buale,Maize (white),8800.0,2015,2,1
2015.1616438356164,Middle Juba,Buale,Maize (white),8800.0,2015,3,1
2015.2465753424658,Middle Juba,Buale,Maize (white),8000.0,2015,4,2
2015.3287671232877,Middle Juba,Buale,Maize (white),8300.0,2015,5,2
2015.4136986301369,Middle Juba,Buale,Maize (white),8200.0,2015,6,2
2015.495890410959,Middle Juba,Buale,Maize (white),7000.0,2015,7,3
2015.5808219178082,Middle Juba,Buale,Maize (white),6000.0,2015,8,3
2015.6657534246576,Middle Juba,Buale,Maize (white),6000.0,2015,9,3
2015.7479452054795,Middle Juba,Buale,Maize (white),6600.0,2015,10,4
2015.8328767123287,Middle Juba,Buale,Maize (white),7800.0,2015,11,4
2015.9150684931508,Middle Juba,Buale,Maize (white),7600.0,2015,12,4
2016.0,Middle Juba,Buale,Maize (white),7200.0,2016,1,1
2016.0846994535518,Middle Juba,Buale,Maize (white),6500.0,2016,2,1
2016.1639344262296,Middle Juba,Buale,Maize (white),6600.0,2016,3,1
2016.2486338797814,Middle Juba,Buale,Maize (white),6600.0,2016,4,2
2016.3306010928961,Middle Juba,Buale,Maize (white),8050.0,2016,5,2
2016.4153005464482,Middle Juba,Buale,Maize (white),10500.0,2016,6,2
2016.4972677595629,Middle Juba,Buale,Maize (white),10000.0,2016,7,3
2016.5819672131147,Middle Juba,Buale,Maize (white),9000.0,2016,8,3
2016.6666666666667,Middle Juba,Buale,Maize (white),9500.0,2016,9,3
2016.7486338797814,Middle Juba,Buale,Maize (white),8250.0,2016,10,4
2016.8333333333333,Middle Juba,Buale,Maize (white),8300.0,2016,11,4
2016.9153005464482,Middle Juba,Buale,Maize (white),9500.0,2016,12,4
2017.0,Middle Juba,Buale,Maize (white),10690.0,2017,1,1
2017.0849315068492,Middle Juba,Buale,Maize (white),11000.0,2017,2,1
2017.1616438356164,Middle Juba,Buale,Maize (white),11100.0,2017,3,1
2017.2465753424658,Middle Juba,Buale,Maize (white),12000.0,2017,4,2
2017.3287671232877,Middle Juba,Buale,Maize (white),12850.0,2017,5,2
2017.4136986301369,Middle Juba,Buale,Maize (white),13300.0,2017,6,2
2017.495890410959,Middle Juba,Buale,Maize (white),9250.0,2017,7,3
2017.5808219178082,Middle Juba,Buale,Maize (white),8000.0,2017,8,3
2017.6657534246576,Middle Juba,Buale,Maize (white),6800.0,2017,9,3
2017.7479452054795,Middle Juba,Buale,Maize (white),6575.0,2017,10,4
2017.8328767123287,Middle Juba,Buale,Maize (white),6575.0,2017,11,4
2017.9150684931508,Middle Juba,Buale,Maize (white),6550.0,2017,12,4
2018.0,Middle Juba,Buale,Maize (white),6725.0,2018,1,1
2018.0849315068492,Middle Juba,Buale,Maize (white),7000.0,2018,2,1
2018.1616438356164,Middle Juba,Buale,Maize (white),6550.0,2018,3,1
2018.2465753424658,Middle Juba,Buale,Maize (white),6250.0,2018,4,2
2018.3287671232877,Middle Juba,Buale,Maize (white),8600.0,2018,5,2
2018.4136986301369,Middle Juba,Buale,Maize (white),8250.0,2018,6,2
2018.495890410959,Middle Juba,Buale,Maize (white),6125.0,2018,7,3
2018.5808219178082,Middle Juba,Buale,Maize (white),5900.0,2018,8,3
2018.6657534246576,Middle Juba,Buale,Maize (white),6500.0,2018,9,3
2018.7479452054795,Middle Juba,Buale,Maize (white),6825.0,2018,10,4
2018.8328767123287,Middle Juba,Buale,Maize (white),6600.0,2018,11,4
2018.9150684931508,Middle Juba,Buale,Maize (white),5000.0,2018,12,4
2019.0,Middle Juba,Buale,Maize (white),5000.0,2019,1,1
2019.0849315068492,Middle Juba,Buale,Maize (white),5000.0,2019,2,1
2019.1616438356164,Middle Juba,Buale,Maize (white),6700.0,2019,3,1
2019.2465753424658,Middle Juba,Buale,Maize (white),6850.0,2019,4,2
2019.3287671232877,Middle Juba,Buale,Maize (white),6650.0,2019,5,2
2019.4136986301369,Middle Juba,Buale,Maize (white),7175.0,2019,6,2
2015.0,Middle Juba,Buale,Rice (imported),15750.0,2015,1,1
2015.0849315068492,Middle Juba,Buale,Rice (imported),14000.0,2015,2,1
2015.1616438356164,Middle Juba,Buale,Rice (imported),14500.0,2015,3,1
2015.2465753424658,Middle Juba,Buale,Rice (imported),18000.0,2015,4,2
2015.3287671232877,Middle Juba,Buale,Rice (imported),18000.0,2015,5,2
2015.4136986301369,Middle Juba,Buale,Rice (imported),16000.0,2015,6,2
2015.495890410959,Middle Juba,Buale,Rice (imported),15000.0,2015,7,3
2015.5808219178082,Middle Juba,Buale,Rice (imported),15000.0,2015,8,3
2015.6657534246576,Middle Juba,Buale,Rice (imported),14500.0,2015,9,3
2015.7479452054795,Middle Juba,Buale,Rice (imported),16250.0,2015,10,4
2015.8328767123287,Middle Juba,Buale,Rice (imported),17000.0,2015,11,4
2015.9150684931508,Middle Juba,Buale,Rice (imported),17500.0,2015,12,4
2016.0,Middle Juba,Buale,Rice (imported),15000.0,2016,1,1
2016.0846994535518,Middle Juba,Buale,Rice (imported),14000.0,2016,2,1
2016.1639344262296,Middle Juba,Buale,Rice (imported),15000.0,2016,3,1
2016.2486338797814,Middle Juba,Buale,Rice (imported),15000.0,2016,4,2
2016.3306010928961,Middle Juba,Buale,Rice (imported),15000.0,2016,5,2
2016.4153005464482,Middle Juba,Buale,Rice (imported),16375.0,2016,6,2
2016.4972677595629,Middle Juba,Buale,Rice (imported),16625.0,2016,7,3
2016.5819672131147,Middle Juba,Buale,Rice (imported),16125.0,2016,8,3
2016.6666666666667,Middle Juba,Buale,Rice (imported),16125.0,2016,9,3
2016.7486338797814,Middle Juba,Buale,Rice (imported),16000.0,2016,10,4
2016.8333333333333,Middle Juba,Buale,Rice (imported),16000.0,2016,11,4
2016.9153005464482,Middle Juba,Buale,Rice (imported),16000.0,2016,12,4
2017.0,Middle Juba,Buale,Rice (imported),15500.0,2017,1,1
2017.0849315068492,Middle Juba,Buale,Rice (imported),15000.0,2017,2,1
2017.1616438356164,Middle Juba,Buale,Rice (imported),15000.0,2017,3,1
2017.2465753424658,Middle Juba,Buale,Rice (imported),15000.0,2017,4,2
2017.3287671232877,Middle Juba,Buale,Rice (imported),18500.0,2017,5,2
2017.4136986301369,Middle Juba,Buale,Rice (imported),18000.0,2017,6,2
2017.495890410959,Middle Juba,Buale,Rice (imported),15750.0,2017,7,3
2017.5808219178082,Middle Juba,Buale,Rice (imported),15000.0,2017,8,3
2017.6657534246576,Middle Juba,Buale,Rice (imported),15000.0,2017,9,3
2017.7479452054795,Middle Juba,Buale,Rice (imported),15500.0,2017,10,4
2017.8328767123287,Middle Juba,Buale,Rice (imported),16000.0,2017,11,4
2017.9150684931508,Middle Juba,Buale,Rice (imported),15000.0,2017,12,4
2018.0,Middle Juba,Buale,Rice (imported),15500.0,2018,1,1
2018.0849315068492,Middle Juba,Buale,Rice (imported),15500.0,2018,2,1
2018.1616438356164,Middle Juba,Buale,Rice (imported),15000.0,2018,3,1
2018.2465753424658,Middle Juba,Buale,Rice (imported),15750.0,2018,4,2
2018.3287671232877,Middle Juba,Buale,Rice (imported),18500.0,2018,5,2
2018.4136986301369,Middle Juba,Buale,Rice (imported),20000.0,2018,6,2
2018.495890410959,Middle Juba,Buale,Rice (imported),18000.0,2018,7,3
2018.5808219178082,Middle Juba,Buale,Rice (imported),16750.0,2018,8,3
2018.6657534246576,Middle Juba,Buale,Rice (imported),16000.0,2018,9,3
2018.7479452054795,Middle Juba,Buale,Rice (imported),18000.0,2018,10,4
2018.8328767123287,Middle Juba,Buale,Rice (imported),18000.0,2018,11,4
2018.9150684931508,Middle Juba,Buale,Rice (imported),17250.0,2018,12,4
2019.0,Middle Juba,Buale,Rice (imported),15000.0,2019,1,1
2019.0849315068492,Middle Juba,Buale,Rice (imported),15000.0,2019,2,1
2019.1616438356164,Middle Juba,Buale,Rice (imported),15500.0,2019,3,1
2019.2465753424658,Middle Juba,Buale,Rice (imported),15000.0,2019,4,2
2019.3287671232877,Middle Juba,Buale,Rice (imported),18000.0,2019,5,2
2019.4136986301369,Middle Juba,Buale,Rice (imported),18000.0,2019,6,2
2017.2465753424658,Middle Shabelle,Balcad,Maize (white),7500.0,2017,4,2
2017.3287671232877,Middle Shabelle,Balcad,Maize (white),9000.0,2017,5,2
2017.4136986301369,Middle Shabelle,Balcad,Maize (white),8500.0,2017,6,2
2017.495890410959,Middle Shabelle,Balcad,Maize (white),8666.0,2017,7,3
2017.5808219178082,Middle Shabelle,Balcad,Maize (white),8920.0,2017,8,3
2017.6657534246576,Middle Shabelle,Balcad,Maize (white),6000.0,2017,9,3
2017.7479452054795,Middle Shabelle,Balcad,Maize (white),5200.0,2017,10,4
2017.8328767123287,Middle Shabelle,Balcad,Maize (white),6083.0,2017,11,4
2017.9150684931508,Middle Shabelle,Balcad,Maize (white),6250.0,2017,12,4
2018.0,Middle Shabelle,Balcad,Maize (white),6166.0,2018,1,1
2018.0849315068492,Middle Shabelle,Balcad,Maize (white),7750.0,2018,2,1
2018.1616438356164,Middle Shabelle,Balcad,Maize (white),6600.0,2018,3,1
2018.2465753424658,Middle Shabelle,Balcad,Maize (white),6800.0,2018,4,2
2018.3287671232877,Middle Shabelle,Balcad,Maize (white),7000.0,2018,5,2
2018.4136986301369,Middle Shabelle,Balcad,Maize (white),6500.0,2018,6,2
2018.495890410959,Middle Shabelle,Balcad,Maize (white),6500.0,2018,7,3
2018.5808219178082,Middle Shabelle,Balcad,Maize (white),5300.0,2018,8,3
2018.6657534246576,Middle Shabelle,Balcad,Maize (white),4500.0,2018,9,3
2018.7479452054795,Middle Shabelle,Balcad,Maize (white),5000.0,2018,10,4
2018.8328767123287,Middle Shabelle,Balcad,Maize (white),5200.0,2018,11,4
2018.9150684931508,Middle Shabelle,Balcad,Maize (white),5500.0,2018,12,4
2019.0,Middle Shabelle,Balcad,Maize (white),5500.0,2019,1,1
2019.0849315068492,Middle Shabelle,Balcad,Maize (white),4800.0,2019,2,1
2019.1616438356164,Middle Shabelle,Balcad,Maize (white),5100.0,2019,3,1
2019.2465753424658,Middle Shabelle,Balcad,Maize (white),5460.0,2019,4,2
2019.3287671232877,Middle Shabelle,Balcad,Maize (white),6200.0,2019,5,2
2019.4136986301369,Middle Shabelle,Balcad,Maize (white),6230.0,2019,6,2
2019.495890410959,Middle Shabelle,Balcad,Maize (white),6125.0,2019,7,3
2019.5808219178082,Middle Shabelle,Balcad,Maize (white),5750.0,2019,8,3
2019.6657534246576,Middle Shabelle,Balcad,Maize (white),5525.0,2019,9,3
2019.7479452054795,Middle Shabelle,Balcad,Maize (white),5300.0,2019,10,4
2019.8328767123287,Middle Shabelle,Balcad,Maize (white),5250.0,2019,11,4
2019.9150684931508,Middle Shabelle,Balcad,Maize (white),5600.0,2019,12,4
2017.2465753424658,Middle Shabelle,Balcad,Sorghum (red),12000.0,2017,4,2
2017.3287671232877,Middle Shabelle,Balcad,Sorghum (red),11900.0,2017,5,2
2017.4136986301369,Middle Shabelle,Balcad,Sorghum (red),10000.0,2017,6,2
2017.495890410959,Middle Shabelle,Balcad,Sorghum (red),12333.0,2017,7,3
2017.5808219178082,Middle Shabelle,Balcad,Sorghum (red),14750.0,2017,8,3
2017.6657534246576,Middle Shabelle,Balcad,Sorghum (red),14166.0,2017,9,3
2017.7479452054795,Middle Shabelle,Balcad,Sorghum (red),14250.0,2017,10,4
2017.8328767123287,Middle Shabelle,Balcad,Sorghum (red),14750.0,2017,11,4
2017.9150684931508,Middle Shabelle,Balcad,Sorghum (red),16750.0,2017,12,4
2018.0,Middle Shabelle,Balcad,Sorghum (red),15600.0,2018,1,1
2018.0849315068492,Middle Shabelle,Balcad,Sorghum (red),16700.0,2018,2,1
2018.1616438356164,Middle Shabelle,Balcad,Sorghum (red),12000.0,2018,3,1
2018.2465753424658,Middle Shabelle,Balcad,Sorghum (red),11700.0,2018,4,2
2018.3287671232877,Middle Shabelle,Balcad,Sorghum (red),11400.0,2018,5,2
2018.4136986301369,Middle Shabelle,Balcad,Sorghum (red),11400.0,2018,6,2
2018.495890410959,Middle Shabelle,Balcad,Sorghum (red),11400.0,2018,7,3
2018.5808219178082,Middle Shabelle,Balcad,Sorghum (red),11400.0,2018,8,3
2018.6657534246576,Middle Shabelle,Balcad,Sorghum (red),2200.0,2018,9,3
2018.7479452054795,Middle Shabelle,Balcad,Sorghum (red),2800.0,2018,10,4
2018.8328767123287,Middle Shabelle,Balcad,Sorghum (red),3300.0,2018,11,4
2018.9150684931508,Middle Shabelle,Balcad,Sorghum (red),2600.0,2018,12,4
2019.0,Middle Shabelle,Balcad,Sorghum (red),3000.0,2019,1,1
2019.0849315068492,Middle Shabelle,Balcad,Sorghum (red),4800.0,2019,2,1
2019.1616438356164,Middle Shabelle,Balcad,Sorghum (red),4900.0,2019,3,1
2019.2465753424658,Middle Shabelle,Balcad,Sorghum (red),3300.0,2019,4,2
2019.3287671232877,Middle Shabelle,Balcad,Sorghum (red),3150.0,2019,5,2
2019.4136986301369,Middle Shabelle,Balcad,Sorghum (red),3375.0,2019,6,2
2019.495890410959,Middle Shabelle,Balcad,Sorghum (red),3875.0,2019,7,3
2019.5808219178082,Middle Shabelle,Balcad,Sorghum (red),3250.0,2019,8,3
2019.6657534246576,Middle Shabelle,Balcad,Sorghum (red),3125.0,2019,9,3
2019.7479452054795,Middle Shabelle,Balcad,Sorghum (red),3000.0,2019,10,4
2019.8328767123287,Middle Shabelle,Balcad,Sorghum (red),3000.0,2019,11,4
2019.9150684931508,Middle Shabelle,Balcad,Sorghum (red),3400.0,2019,12,4
2017.2465753424658,Middle Shabelle,Balcad,Rice (imported),13333.0,2017,4,2
2017.3287671232877,Middle Shabelle,Balcad,Rice (imported),13333.0,2017,5,2
2017.4136986301369,Middle Shabelle,Balcad,Rice (imported),13555.0,2017,6,2
2017.495890410959,Middle Shabelle,Balcad,Rice (imported),16000.0,2017,7,3
2017.5808219178082,Middle Shabelle,Balcad,Rice (imported),17000.0,2017,8,3
2017.6657534246576,Middle Shabelle,Balcad,Rice (imported),14166.0,2017,9,3
2017.7479452054795,Middle Shabelle,Balcad,Rice (imported),14000.0,2017,10,4
2017.8328767123287,Middle Shabelle,Balcad,Rice (imported),13333.0,2017,11,4
2017.9150684931508,Middle Shabelle,Balcad,Rice (imported),13250.0,2017,12,4
2018.0,Middle Shabelle,Balcad,Rice (imported),13750.0,2018,1,1
2018.0849315068492,Middle Shabelle,Balcad,Rice (imported),14100.0,2018,2,1
2018.1616438356164,Middle Shabelle,Balcad,Rice (imported),15000.0,2018,3,1
2018.2465753424658,Middle Shabelle,Balcad,Rice (imported),14900.0,2018,4,2
2018.3287671232877,Middle Shabelle,Balcad,Rice (imported),14800.0,2018,5,2
2018.4136986301369,Middle Shabelle,Balcad,Rice (imported),14300.0,2018,6,2
2018.495890410959,Middle Shabelle,Balcad,Rice (imported),14300.0,2018,7,3
2018.5808219178082,Middle Shabelle,Balcad,Rice (imported),13800.0,2018,8,3
2018.6657534246576,Middle Shabelle,Balcad,Rice (imported),13600.0,2018,9,3
2018.7479452054795,Middle Shabelle,Balcad,Rice (imported),14200.0,2018,10,4
2018.8328767123287,Middle Shabelle,Balcad,Rice (imported),13500.0,2018,11,4
2018.9150684931508,Middle Shabelle,Balcad,Rice (imported),13700.0,2018,12,4
2019.0,Middle Shabelle,Balcad,Rice (imported),13800.0,2019,1,1
2019.0849315068492,Middle Shabelle,Balcad,Rice (imported),14300.0,2019,2,1
2019.1616438356164,Middle Shabelle,Balcad,Rice (imported),14000.0,2019,3,1
2019.2465753424658,Middle Shabelle,Balcad,Rice (imported),14000.0,2019,4,2
2019.3287671232877,Middle Shabelle,Balcad,Rice (imported),14050.0,2019,5,2
2019.4136986301369,Middle Shabelle,Balcad,Rice (imported),14000.0,2019,6,2
2019.495890410959,Middle Shabelle,Balcad,Rice (imported),14000.0,2019,7,3
2019.5808219178082,Middle Shabelle,Balcad,Rice (imported),14125.0,2019,8,3
2019.6657534246576,Middle Shabelle,Balcad,Rice (imported),14962.5,2019,9,3
2019.7479452054795,Middle Shabelle,Balcad,Rice (imported),15800.0,2019,10,4
2019.8328767123287,Middle Shabelle,Balcad,Rice (imported),15260.0,2019,11,4
2019.9150684931508,Middle Shabelle,Balcad,Rice (imported),14750.0,2019,12,4
2015.0,Mudug,Gaalkacyo,Maize (white),16000.0,2015,1,1
2015.0849315068492,Mudug,Gaalkacyo,Maize (white),14000.0,2015,2,1
2015.1616438356164,Mudug,Gaalkacyo,Maize (white),14000.0,2015,3,1
2015.2465753424658,Mudug,Gaalkacyo,Maize (white),14000.0,2015,4,2
2015.3287671232877,Mudug,Gaalkacyo,Maize (white),15000.0,2015,5,2
2015.4136986301369,Mudug,Gaalkacyo,Maize (white),14800.0,2015,6,2
2015.495890410959,Mudug,Gaalkacyo,Maize (white),14500.0,2015,7,3
2015.5808219178082,Mudug,Gaalkacyo,Maize (white),13600.0,2015,8,3
2015.6657534246576,Mudug,Gaalkacyo,Maize (white),13500.0,2015,9,3
2015.7479452054795,Mudug,Gaalkacyo,Maize (white),14000.0,2015,10,4
2015.8328767123287,Mudug,Gaalkacyo,Maize (white),14000.0,2015,11,4
2015.9150684931508,Mudug,Gaalkacyo,Maize (white),15000.0,2015,12,4
2016.0,Mudug,Gaalkacyo,Maize (white),14000.0,2016,1,1
2016.0846994535518,Mudug,Gaalkacyo,Maize (white),14000.0,2016,2,1
2016.1639344262296,Mudug,Gaalkacyo,Maize (white),20000.0,2016,3,1
2016.2486338797814,Mudug,Gaalkacyo,Maize (white),20000.0,2016,4,2
2016.3306010928961,Mudug,Gaalkacyo,Maize (white),19833.0,2016,5,2
2016.4153005464482,Mudug,Gaalkacyo,Maize (white),20000.0,2016,6,2
2016.4972677595629,Mudug,Gaalkacyo,Maize (white),16900.0,2016,7,3
2016.5819672131147,Mudug,Gaalkacyo,Maize (white),16650.0,2016,8,3
2016.6666666666667,Mudug,Gaalkacyo,Maize (white),18667.0,2016,9,3
2016.7486338797814,Mudug,Gaalkacyo,Maize (white),18700.0,2016,10,4
2016.8333333333333,Mudug,Gaalkacyo,Maize (white),19300.0,2016,11,4
2016.9153005464482,Mudug,Gaalkacyo,Maize (white),20250.0,2016,12,4
2017.0,Mudug,Gaalkacyo,Maize (white),20500.0,2017,1,1
2017.0849315068492,Mudug,Gaalkacyo,Maize (white),18000.0,2017,2,1
2017.1616438356164,Mudug,Gaalkacyo,Maize (white),25000.0,2017,3,1
2017.2465753424658,Mudug,Gaalkacyo,Maize (white),25266.0,2017,4,2
2017.3287671232877,Mudug,Gaalkacyo,Maize (white),24166.0,2017,5,2
2017.4136986301369,Mudug,Gaalkacyo,Maize (white),20833.0,2017,6,2
2017.495890410959,Mudug,Gaalkacyo,Maize (white),24666.0,2017,7,3
2017.5808219178082,Mudug,Gaalkacyo,Maize (white),21458.0,2017,8,3
2017.6657534246576,Mudug,Gaalkacyo,Maize (white),26277.0,2017,9,3
2017.7479452054795,Mudug,Gaalkacyo,Maize (white),26600.0,2017,10,4
2017.8328767123287,Mudug,Gaalkacyo,Maize (white),25888.0,2017,11,4
2017.9150684931508,Mudug,Gaalkacyo,Maize (white),26250.0,2017,12,4
2018.0,Mudug,Gaalkacyo,Maize (white),27200.0,2018,1,1
2018.0849315068492,Mudug,Gaalkacyo,Maize (white),26750.0,2018,2,1
2018.1616438356164,Mudug,Gaalkacyo,Maize (white),26800.0,2018,3,1
2018.2465753424658,Mudug,Gaalkacyo,Maize (white),27050.0,2018,4,2
2018.3287671232877,Mudug,Gaalkacyo,Maize (white),27300.0,2018,5,2
2018.4136986301369,Mudug,Gaalkacyo,Maize (white),27000.0,2018,6,2
2018.495890410959,Mudug,Gaalkacyo,Maize (white),27000.0,2018,7,3
2018.5808219178082,Mudug,Gaalkacyo,Maize (white),27000.0,2018,8,3
2018.6657534246576,Mudug,Gaalkacyo,Maize (white),20000.0,2018,9,3
2018.7479452054795,Mudug,Gaalkacyo,Maize (white),22000.0,2018,10,4
2018.8328767123287,Mudug,Gaalkacyo,Maize (white),17000.0,2018,11,4
2018.9150684931508,Mudug,Gaalkacyo,Maize (white),17100.0,2018,12,4
2019.0,Mudug,Gaalkacyo,Maize (white),22000.0,2019,1,1
2019.0849315068492,Mudug,Gaalkacyo,Maize (white),22000.0,2019,2,1
2019.1616438356164,Mudug,Gaalkacyo,Maize (white),22000.0,2019,3,1
2019.2465753424658,Mudug,Gaalkacyo,Maize (white),25000.0,2019,4,2
2019.3287671232877,Mudug,Gaalkacyo,Maize (white),25000.0,2019,5,2
2019.4136986301369,Mudug,Gaalkacyo,Maize (white),24000.0,2019,6,2
2019.495890410959,Mudug,Gaalkacyo,Maize (white),24000.0,2019,7,3
2019.5808219178082,Mudug,Gaalkacyo,Maize (white),23000.0,2019,8,3
2019.6657534246576,Mudug,Gaalkacyo,Maize (white),23000.0,2019,9,3
2019.7479452054795,Mudug,Gaalkacyo,Maize (white),23000.0,2019,10,4
2019.8328767123287,Mudug,Gaalkacyo,Maize (white),23000.0,2019,11,4
2019.9150684931508,Mudug,Gaalkacyo,Maize (white),23000.0,2019,12,4
2015.0,Mudug,Gaalkacyo,Sorghum (red),10000.0,2015,1,1
2015.0849315068492,Mudug,Gaalkacyo,Sorghum (red),12000.0,2015,2,1
2015.1616438356164,Mudug,Gaalkacyo,Sorghum (red),10000.0,2015,3,1
2015.2465753424658,Mudug,Gaalkacyo,Sorghum (red),10000.0,2015,4,2
2015.3287671232877,Mudug,Gaalkacyo,Sorghum (red),8000.0,2015,5,2
2015.4136986301369,Mudug,Gaalkacyo,Sorghum (red),15250.0,2015,6,2
2015.495890410959,Mudug,Gaalkacyo,Sorghum (red),14000.0,2015,7,3
