Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1997,12,2000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1998,01,3700,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1998,02,4000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1998,03,4140,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1998,04,4275,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1998,05,4000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1998,06,2875,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1998,07,2500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1998,08,2500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1998,09,3500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1998,10,1825,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1998,11,2130,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1998,12,2333,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1999,01,1875,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1999,02,,L,SOS,
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1999,03,2000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1999,04,,L,SOS,
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1999,05,2125,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1999,06,2500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1999,07,2500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1999,08,3850,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1999,09,2250,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1999,10,2438,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1999,11,2000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,1999,12,,L,SOS,
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2000,01,1900,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2000,02,2500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2000,03,2500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2000,04,4438,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2000,05,4333,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2000,06,3125,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2000,07,5688,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2000,08,4838,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2000,09,2500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2000,10,4200,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2000,11,3417,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2000,12,3506,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2001,01,3145,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2001,02,4000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2001,03,4375,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2001,04,5225,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2001,05,3333,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2001,06,2000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2001,07,4863,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2001,08,5881,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2001,09,6438,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2001,10,4000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2001,11,4144,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2001,12,4975,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2002,01,4953,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2002,02,5125,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2002,03,5844,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2002,04,7500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2002,05,6313,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2002,06,7500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2002,07,,L,SOS,
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2002,08,,L,SOS,
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2002,09,,L,SOS,
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2002,10,,L,SOS,
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2002,11,7500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2002,12,7250,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2003,01,4250,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2003,02,9875,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2003,03,10750,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2003,04,11417,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2003,05,8250,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2003,06,4500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2003,07,8844,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2003,08,10219,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2003,09,12125,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2003,10,6875,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2003,11,30625,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2003,12,6500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2004,01,10271,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2004,02,11188,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2004,03,12156,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2004,04,11719,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2004,05,11125,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2004,06,11688,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2004,07,11125,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2004,08,11900,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2004,09,12583,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2004,10,12594,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2004,11,8606,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2004,12,7781,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2005,01,,L,SOS,
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2005,02,10781,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2005,03,12688,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2005,04,13750,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2005,05,10638,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2005,06,9906,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2005,07,10771,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2005,08,11333,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2005,09,13938,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2005,10,13469,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2005,11,11000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2005,12,10000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2006,01,8000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2006,02,7500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2006,03,7000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2006,04,11000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2006,05,7250,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2006,06,8413,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2006,07,9750,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2006,08,10313,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2006,09,12875,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2006,10,11625,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2006,11,9063,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2006,12,8063,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2007,01,12844,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2007,02,9000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2007,03,14250,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2007,04,14125,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2007,05,12438,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2007,06,14625,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2007,07,16135,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2007,08,17000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2007,09,19156,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2007,10,18500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2007,11,17250,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2007,12,18500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2008,01,28000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2008,02,21625,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2008,03,24000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2008,04,28000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2008,05,29000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2008,06,29250,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2008,07,35500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2008,08,41750,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2008,09,43125,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2008,10,40125,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2008,11,36000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2008,12,39125,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2009,01,41125,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2009,02,43125,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2009,03,45300,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2009,04,46250,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2009,05,42500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2009,06,40125,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2009,07,42500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2009,08,44800,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2009,09,44250,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2009,10,43625,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2009,11,44050,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2009,12,43000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2010,01,43000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2010,02,43250,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2010,03,43000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2010,04,39800,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2010,05,36500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2010,06,35875,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2010,07,37375,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2010,08,43000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2010,09,44000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2010,10,44000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2010,11,45750,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2010,12,46000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2011,01,46875,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2011,02,46000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2011,03,47000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2011,04,48400,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2011,05,50000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2011,06,53750,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2011,07,49000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2011,08,48125,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2011,09,52750,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2011,10,50625,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2011,11,36625,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2011,12,36800,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2012,01,38500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2012,02,40500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2012,03,41000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2012,04,45000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2012,05,44125,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2012,06,41000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2012,07,43000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2012,08,38600,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2012,09,35000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2012,10,32200,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2012,11,26750,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2012,12,29200,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2013,01,28250,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2013,02,27000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2013,03,26500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2013,04,24500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2013,05,21625,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2013,06,23875,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2013,07,25875,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2013,08,28250,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2013,09,26000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2013,10,27250,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2013,11,27500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2013,12,27300,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2014,01,28875,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2014,02,31375,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2014,03,28500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2014,04,34000,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2014,05,27250,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Mudug,Gaalkacyo,Milk (camel),Retail,2014,06,26500,L,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
