Region,Date,Fatalities,Year,Month,Day,Quarter
Sool,2010.7397260273972,1,2010,9,28,3
Sool,2010.7945205479452,0,2010,10,18,4
Sool,2011.1397260273973,0,2011,2,21,1
Sool,2011.150684931507,0,2011,2,25,1
Sool,2011.1616438356164,0,2011,3,1,1
Sool,2011.1753424657534,0,2011,3,6,1
Sool,2011.1780821917807,2,2011,3,7,1
Sool,2011.1780821917807,0,2011,3,7,1
Sool,2011.2383561643835,0,2011,3,29,1
Sool,2011.2410958904109,0,2011,3,30,1
Sool,2011.2493150684932,0,2011,4,2,2
Sool,2011.268493150685,0,2011,4,9,2
Sool,2011.309589041096,0,2011,4,24,2
Sool,2011.372602739726,2,2011,5,17,2
Sool,2011.3972602739725,2,2011,5,26,2
Sool,2011.4082191780822,3,2011,5,30,2
Sool,2011.4438356164383,0,2011,6,12,2
Sool,2011.4493150684932,0,2011,6,14,2
Sool,2011.4602739726026,0,2011,6,18,2
Sool,2011.4712328767123,1,2011,6,22,2
Sool,2011.4931506849316,0,2011,6,30,2
Sool,2011.5397260273974,1,2011,7,17,3
Sool,2011.6,1,2011,8,8,3
Sool,2011.6054794520549,0,2011,8,10,3
Sool,2011.627397260274,0,2011,8,18,3
Sool,2011.6383561643836,5,2011,8,22,3
Sool,2011.66301369863,0,2011,8,31,3
Sool,2011.6657534246576,0,2011,9,1,3
Sool,2011.6657534246576,0,2011,9,1,3
Sool,2011.7616438356165,1,2011,10,6,4
Sool,2011.8164383561643,0,2011,10,26,4
Sool,2011.8301369863013,0,2011,10,31,4
Sool,2011.8794520547945,0,2011,11,18,4
Sool,2011.890410958904,0,2011,11,22,4
Sool,2011.9095890410958,1,2011,11,29,4
Sool,2011.9260273972602,0,2011,12,5,4
Sool,2011.9424657534246,2,2011,12,11,4
Sool,2011.958904109589,1,2011,12,17,4
Sool,2011.972602739726,0,2011,12,22,4
Sool,2011.978082191781,1,2011,12,24,4
Sool,2011.9890410958903,0,2011,12,28,4
Sool,2012.01912568306,0,2012,1,8,1
Sool,2012.0273224043715,0,2012,1,11,1
Sool,2012.0273224043715,0,2012,1,11,1
Sool,2012.0409836065573,0,2012,1,16,1
Sool,2012.0546448087432,2,2012,1,21,1
Sool,2012.0546448087432,0,2012,1,21,1
Sool,2012.0710382513662,0,2012,1,27,1
Sool,2012.0956284153006,0,2012,2,5,1
Sool,2012.1639344262296,2,2012,3,1,1
Sool,2012.1666666666667,0,2012,3,2,1
Sool,2012.1803278688524,0,2012,3,7,1
Sool,2012.1803278688524,0,2012,3,7,1
Sool,2012.207650273224,0,2012,3,17,1
Sool,2012.2486338797814,15,2012,4,1,2
Sool,2012.344262295082,0,2012,5,6,2
Sool,2012.3497267759562,2,2012,5,8,2
Sool,2012.4426229508197,2,2012,6,11,2
Sool,2012.448087431694,0,2012,6,13,2
Sool,2012.4562841530055,0,2012,6,16,2
Sool,2012.4562841530055,0,2012,6,16,2
Sool,2012.4562841530055,0,2012,6,16,2
Sool,2012.4781420765028,1,2012,6,24,2
Sool,2012.483606557377,10,2012,6,26,2
Sool,2012.5109289617487,1,2012,7,6,3
Sool,2012.5601092896175,0,2012,7,24,3
Sool,2012.5628415300546,0,2012,7,25,3
Sool,2012.5655737704917,0,2012,7,26,3
Sool,2012.5655737704917,0,2012,7,26,3
Sool,2012.5819672131147,0,2012,8,1,3
Sool,2012.5846994535518,1,2012,8,2,3
Sool,2012.5901639344263,1,2012,8,4,3
Sool,2012.6010928961748,0,2012,8,8,3
Sool,2012.622950819672,0,2012,8,16,3
Sool,2012.6338797814208,1,2012,8,20,3
Sool,2012.77868852459,0,2012,10,12,4
Sool,2012.808743169399,1,2012,10,23,4
Sool,2012.808743169399,0,2012,10,23,4
Sool,2012.8224043715848,0,2012,10,28,4
Sool,2012.8387978142077,2,2012,11,3,4
Sool,2012.844262295082,0,2012,11,5,4
Sool,2012.877049180328,0,2012,11,17,4
Sool,2012.877049180328,0,2012,11,17,4
Sool,2012.9043715846994,6,2012,11,27,4
Sool,2012.9098360655737,12,2012,11,29,4
Sool,2012.9098360655737,0,2012,11,29,4
Sool,2012.9098360655737,4,2012,11,29,4
Sool,2012.9180327868853,0,2012,12,2,4
Sool,2012.9180327868853,0,2012,12,2,4
Sool,2012.9344262295083,1,2012,12,8,4
Sool,2012.9371584699454,0,2012,12,9,4
Sool,2012.948087431694,0,2012,12,13,4
Sool,2012.967213114754,0,2012,12,20,4
Sool,2012.98087431694,1,2012,12,25,4
Sool,2012.983606557377,0,2012,12,26,4
Sool,2012.9972677595629,0,2012,12,31,4
Sool,2013.0109589041097,0,2013,1,5,1
Sool,2013.013698630137,1,2013,1,6,1
Sool,2013.027397260274,0,2013,1,11,1
Sool,2013.0328767123287,0,2013,1,13,1
Sool,2013.0493150684931,0,2013,1,19,1
Sool,2013.0602739726028,0,2013,1,23,1
Sool,2013.1178082191782,5,2013,2,13,1
Sool,2013.1616438356164,0,2013,3,1,1
Sool,2013.172602739726,1,2013,3,5,1
Sool,2013.1780821917807,0,2013,3,7,1
Sool,2013.1835616438357,0,2013,3,9,1
Sool,2013.2438356164384,1,2013,3,31,1
Sool,2013.2876712328766,1,2013,4,16,2
Sool,2013.2931506849316,0,2013,4,18,2
Sool,2013.331506849315,0,2013,5,2,2
Sool,2013.358904109589,0,2013,5,12,2
Sool,2013.3753424657534,0,2013,5,18,2
Sool,2013.3917808219178,0,2013,5,24,2
Sool,2013.4191780821918,0,2013,6,3,2
Sool,2013.4876712328767,0,2013,6,28,2
Sool,2013.4931506849316,0,2013,6,30,2
Sool,2013.5205479452054,0,2013,7,10,3
Sool,2013.5260273972603,0,2013,7,12,3
Sool,2013.5342465753424,1,2013,7,15,3
Sool,2013.545205479452,0,2013,7,19,3
Sool,2013.5534246575342,0,2013,7,22,3
Sool,2013.572602739726,0,2013,7,29,3
Sool,2013.6356164383562,3,2013,8,21,3
Sool,2013.6356164383562,2,2013,8,21,3
Sool,2013.641095890411,6,2013,8,23,3
Sool,2013.654794520548,0,2013,8,28,3
Sool,2013.6986301369864,0,2013,9,13,3
Sool,2013.7013698630137,0,2013,9,14,3
Sool,2013.7095890410958,1,2013,9,17,3
Sool,2013.7397260273972,0,2013,9,28,3
Sool,2013.7698630136986,0,2013,10,9,4
Sool,2013.7972602739726,0,2013,10,19,4
Sool,2013.8082191780823,0,2013,10,23,4
Sool,2013.8164383561643,0,2013,10,26,4
Sool,2013.827397260274,0,2013,10,30,4
Sool,2013.9041095890411,0,2013,11,27,4
Sool,2013.9068493150685,8,2013,11,28,4
Sool,2013.9917808219177,0,2013,12,29,4
Sool,2014.0,0,2014,1,1,1
Sool,2014.0054794520547,0,2014,1,3,1
Sool,2014.0082191780823,0,2014,1,4,1
Sool,2014.0109589041097,0,2014,1,5,1
Sool,2014.0191780821917,0,2014,1,8,1
Sool,2014.027397260274,1,2014,1,11,1
Sool,2014.027397260274,1,2014,1,11,1
Sool,2014.0301369863014,3,2014,1,12,1
Sool,2014.0328767123287,1,2014,1,13,1
Sool,2014.0575342465754,0,2014,1,22,1
Sool,2014.0849315068492,1,2014,2,1,1
Sool,2014.1342465753426,0,2014,2,19,1
Sool,2014.1342465753426,5,2014,2,19,1
Sool,2014.13698630137,0,2014,2,20,1
Sool,2014.13698630137,1,2014,2,20,1
Sool,2014.1397260273973,0,2014,2,21,1
Sool,2014.2246575342465,1,2014,3,24,1
Sool,2014.2246575342465,1,2014,3,24,1
Sool,2014.2602739726028,0,2014,4,6,2
Sool,2014.2794520547945,1,2014,4,13,2
Sool,2014.2849315068493,0,2014,4,15,2
Sool,2014.2876712328766,0,2014,4,16,2
Sool,2014.295890410959,0,2014,4,19,2
Sool,2014.3013698630136,0,2014,4,21,2
Sool,2014.3013698630136,0,2014,4,21,2
Sool,2014.345205479452,1,2014,5,7,2
Sool,2014.3506849315067,0,2014,5,9,2
Sool,2014.372602739726,0,2014,5,17,2
Sool,2014.3917808219178,0,2014,5,24,2
Sool,2014.3945205479451,1,2014,5,25,2
Sool,2014.4438356164383,0,2014,6,12,2
Sool,2014.4438356164383,0,2014,6,12,2
Sool,2014.4465753424658,4,2014,6,13,2
Sool,2014.4575342465753,0,2014,6,17,2
Sool,2014.482191780822,1,2014,6,26,2
Sool,2014.4849315068493,0,2014,6,27,2
Sool,2014.4849315068493,0,2014,6,27,2
Sool,2014.5205479452054,0,2014,7,10,3
Sool,2014.5205479452054,0,2014,7,10,3
Sool,2014.5260273972603,0,2014,7,12,3
Sool,2014.5287671232877,1,2014,7,13,3
Sool,2014.531506849315,0,2014,7,14,3
Sool,2014.531506849315,0,2014,7,14,3
Sool,2014.531506849315,1,2014,7,14,3
Sool,2014.5972602739726,0,2014,8,7,3
Sool,2014.6082191780822,0,2014,8,11,3
Sool,2014.6082191780822,0,2014,8,11,3
Sool,2014.6164383561643,0,2014,8,14,3
Sool,2014.6164383561643,0,2014,8,14,3
Sool,2014.6191780821919,0,2014,8,15,3
Sool,2014.641095890411,1,2014,8,23,3
Sool,2014.6493150684933,0,2014,8,26,3
Sool,2014.654794520548,0,2014,8,28,3
Sool,2014.654794520548,20,2014,8,28,3
Sool,2014.6602739726027,0,2014,8,30,3
Sool,2014.7260273972602,0,2014,9,23,3
Sool,2014.7287671232878,0,2014,9,24,3
Sool,2014.7369863013698,0,2014,9,27,3
Sool,2014.7534246575342,0,2014,10,3,4
Sool,2014.7616438356165,1,2014,10,6,4
Sool,2014.7698630136986,1,2014,10,9,4
Sool,2014.7753424657535,0,2014,10,11,4
Sool,2014.7780821917809,0,2014,10,12,4
Sool,2014.7890410958903,0,2014,10,16,4
Sool,2014.8301369863013,0,2014,10,31,4
Sool,2014.8438356164384,0,2014,11,5,4
Sool,2014.8712328767124,0,2014,11,15,4
Sool,2014.8794520547945,0,2014,11,18,4
Sool,2014.9068493150685,0,2014,11,28,4
Sool,2014.9150684931508,1,2014,12,1,4
Sool,2014.9150684931508,0,2014,12,1,4
Sool,2014.9205479452055,0,2014,12,3,4
Sool,2014.9315068493152,0,2014,12,7,4
Sool,2014.9397260273972,0,2014,12,10,4
Sool,2014.9534246575342,1,2014,12,15,4
Sool,2014.9534246575342,1,2014,12,15,4
Sool,2014.9753424657533,0,2014,12,23,4
Sool,2015.0931506849315,0,2015,2,4,1
Sool,2015.1041095890412,1,2015,2,8,1
Sool,2015.1041095890412,3,2015,2,8,1
Sool,2015.1205479452055,0,2015,2,14,1
Sool,2015.145205479452,0,2015,2,23,1
Sool,2015.1479452054793,1,2015,2,24,1
Sool,2015.172602739726,1,2015,3,5,1
Sool,2015.1808219178083,0,2015,3,8,1
Sool,2015.1808219178083,0,2015,3,8,1
Sool,2015.1835616438357,0,2015,3,9,1
Sool,2015.186301369863,0,2015,3,10,1
Sool,2015.186301369863,0,2015,3,10,1
Sool,2015.1972602739727,0,2015,3,14,1
Sool,2015.2054794520548,1,2015,3,17,1
Sool,2015.213698630137,0,2015,3,20,1
Sool,2015.213698630137,0,2015,3,20,1
Sool,2015.2219178082191,0,2015,3,23,1
Sool,2015.2410958904109,0,2015,3,30,1
Sool,2015.2438356164384,1,2015,3,31,1
Sool,2015.2575342465752,1,2015,4,5,2
Sool,2015.2876712328766,0,2015,4,16,2
Sool,2015.3013698630136,4,2015,4,21,2
Sool,2015.3287671232877,0,2015,5,1,2
Sool,2015.3698630136987,0,2015,5,16,2
Sool,2015.372602739726,1,2015,5,17,2
Sool,2015.372602739726,0,2015,5,17,2
Sool,2015.3753424657534,0,2015,5,18,2
Sool,2015.3890410958904,1,2015,5,23,2
Sool,2015.3945205479451,0,2015,5,25,2
Sool,2015.4136986301369,0,2015,6,1,2
Sool,2015.4356164383562,1,2015,6,9,2
Sool,2015.468493150685,1,2015,6,21,2
Sool,2015.4986301369863,2,2015,7,2,3
Sool,2015.5013698630137,0,2015,7,3,3
Sool,2015.5068493150684,1,2015,7,5,3
Sool,2015.509589041096,2,2015,7,6,3
Sool,2015.5835616438355,0,2015,8,2,3
Sool,2015.6191780821919,0,2015,8,15,3
Sool,2015.654794520548,1,2015,8,28,3
Sool,2015.6602739726027,6,2015,8,30,3
Sool,2015.676712328767,0,2015,9,5,3
Sool,2015.6876712328767,0,2015,9,9,3
Sool,2015.7123287671234,0,2015,9,18,3
Sool,2015.7232876712328,1,2015,9,22,3
Sool,2015.7260273972602,0,2015,9,23,3
Sool,2015.7260273972602,20,2015,9,23,3
Sool,2015.7287671232878,0,2015,9,24,3
Sool,2015.7424657534248,0,2015,9,29,3
Sool,2015.7534246575342,0,2015,10,3,4
Sool,2015.7835616438356,0,2015,10,14,4
Sool,2015.8082191780823,0,2015,10,23,4
Sool,2015.841095890411,1,2015,11,4,4
Sool,2015.8602739726027,0,2015,11,11,4
Sool,2015.8821917808218,0,2015,11,19,4
Sool,2015.8876712328768,1,2015,11,21,4
Sool,2015.9260273972602,1,2015,12,5,4
Sool,2015.945205479452,0,2015,12,12,4
Sool,2015.9561643835616,0,2015,12,16,4
Sool,2015.958904109589,0,2015,12,17,4
Sool,2015.964383561644,1,2015,12,19,4
Sool,2016.049180327869,0,2016,1,19,1
Sool,2016.0573770491803,0,2016,1,22,1
Sool,2016.0846994535518,0,2016,2,1,1
Sool,2016.0874316939892,0,2016,2,2,1
Sool,2016.103825136612,0,2016,2,8,1
Sool,2016.136612021858,0,2016,2,20,1
Sool,2016.139344262295,0,2016,2,21,1
Sool,2016.1475409836066,0,2016,2,24,1
Sool,2016.1475409836066,0,2016,2,24,1
Sool,2016.155737704918,0,2016,2,27,1
Sool,2016.191256830601,0,2016,3,11,1
Sool,2016.22131147541,0,2016,3,22,1
Sool,2016.2322404371585,0,2016,3,26,1
Sool,2016.2349726775956,0,2016,3,27,1
Sool,2016.275956284153,1,2016,4,11,2
Sool,2016.3551912568305,0,2016,5,10,2
Sool,2016.3551912568305,0,2016,5,10,2
Sool,2016.377049180328,1,2016,5,18,2
Sool,2016.3907103825136,0,2016,5,23,2
Sool,2016.4207650273224,10,2016,6,3,2
Sool,2016.4234972677596,0,2016,6,4,2
Sool,2016.48087431694,0,2016,6,25,2
Sool,2016.4890710382513,2,2016,6,28,2
Sool,2016.5655737704917,0,2016,7,26,3
Sool,2016.5710382513662,0,2016,7,28,3
Sool,2016.5710382513662,0,2016,7,28,3
Sool,2016.5737704918033,0,2016,7,29,3
Sool,2016.622950819672,0,2016,8,16,3
Sool,2016.622950819672,0,2016,8,16,3
Sool,2016.6338797814208,0,2016,8,20,3
Sool,2016.6420765027322,0,2016,8,23,3
Sool,2016.6420765027322,0,2016,8,23,3
Sool,2016.6420765027322,0,2016,8,23,3
Sool,2016.6502732240438,1,2016,8,26,3
Sool,2016.6584699453551,0,2016,8,29,3
Sool,2016.6666666666667,1,2016,9,1,3
Sool,2016.6748633879781,2,2016,9,4,3
Sool,2016.6967213114754,0,2016,9,12,3
Sool,2016.7267759562842,2,2016,9,23,3
Sool,2016.7486338797814,0,2016,10,1,4
Sool,2016.7513661202186,0,2016,10,2,4
Sool,2016.7540983606557,0,2016,10,3,4
Sool,2016.7704918032787,0,2016,10,9,4
Sool,2016.792349726776,0,2016,10,17,4
Sool,2016.8224043715848,0,2016,10,28,4
Sool,2016.8306010928961,0,2016,10,31,4
Sool,2016.8524590163934,5,2016,11,8,4
Sool,2016.863387978142,0,2016,11,12,4
Sool,2016.8688524590164,0,2016,11,14,4
Sool,2016.8852459016393,1,2016,11,20,4
Sool,2016.8934426229507,0,2016,11,23,4
Sool,2016.896174863388,1,2016,11,24,4
Sool,2016.9071038251366,0,2016,11,28,4
Sool,2016.9071038251366,0,2016,11,28,4
Sool,2016.967213114754,1,2016,12,20,4
Sool,2016.967213114754,0,2016,12,20,4
Sool,2016.9726775956285,0,2016,12,22,4
Sool,2016.9726775956285,0,2016,12,22,4
Sool,2016.9781420765028,0,2016,12,24,4
Sool,2017.0164383561644,0,2017,1,7,1
Sool,2017.0575342465754,1,2017,1,22,1
Sool,2017.0602739726028,1,2017,1,23,1
Sool,2017.0821917808219,0,2017,1,31,1
Sool,2017.0849315068492,0,2017,2,1,1
Sool,2017.1479452054793,0,2017,2,24,1
Sool,2017.1561643835616,0,2017,2,27,1
Sool,2017.1698630136987,2,2017,3,4,1
Sool,2017.194520547945,0,2017,3,13,1
Sool,2017.2109589041097,0,2017,3,19,1
Sool,2017.2301369863014,1,2017,3,26,1
Sool,2017.268493150685,7,2017,4,9,2
Sool,2017.268493150685,13,2017,4,9,2
Sool,2017.3643835616438,1,2017,5,14,2
Sool,2017.3698630136987,1,2017,5,16,2
Sool,2017.3780821917808,0,2017,5,19,2
Sool,2017.3808219178081,0,2017,5,20,2
Sool,2017.4219178082192,1,2017,6,4,2
Sool,2017.4849315068493,1,2017,6,27,2
Sool,2017.5506849315068,2,2017,7,21,3
Sool,2017.5534246575342,1,2017,7,22,3
Sool,2017.5534246575342,1,2017,7,22,3
Sool,2017.5616438356165,0,2017,7,25,3
Sool,2017.6109589041096,1,2017,8,12,3
Sool,2017.6109589041096,1,2017,8,12,3
Sool,2017.6191780821919,0,2017,8,15,3
Sool,2017.6191780821919,0,2017,8,15,3
Sool,2017.6191780821919,0,2017,8,15,3
Sool,2017.627397260274,2,2017,8,18,3
Sool,2017.668493150685,4,2017,9,2,3
Sool,2017.668493150685,3,2017,9,2,3
Sool,2017.7095890410958,0,2017,9,17,3
Sool,2017.7123287671234,0,2017,9,18,3
Sool,2017.7397260273972,1,2017,9,28,3
Sool,2017.7479452054795,1,2017,10,1,4
Sool,2017.772602739726,0,2017,10,10,4
Sool,2017.7890410958903,0,2017,10,16,4
Sool,2017.7917808219179,0,2017,10,17,4
Sool,2017.8,0,2017,10,20,4
Sool,2017.8383561643836,0,2017,11,3,4
Sool,2017.8438356164384,0,2017,11,5,4
Sool,2017.8465753424657,1,2017,11,6,4
Sool,2017.8657534246574,1,2017,11,13,4
Sool,2017.8657534246574,0,2017,11,13,4
Sool,2017.868493150685,1,2017,11,14,4
Sool,2017.9068493150685,1,2017,11,28,4
Sool,2017.9369863013699,0,2017,12,9,4
Sool,2017.9753424657533,5,2017,12,23,4
Sool,2018.0,0,2018,1,1,1
Sool,2018.0164383561644,0,2018,1,7,1
Sool,2018.0191780821917,0,2018,1,8,1
Sool,2018.0191780821917,0,2018,1,8,1
Sool,2018.0246575342467,0,2018,1,10,1
Sool,2018.0575342465754,10,2018,1,22,1
Sool,2018.0739726027398,0,2018,1,28,1
Sool,2018.0958904109589,0,2018,2,5,1
Sool,2018.1068493150685,0,2018,2,9,1
Sool,2018.1150684931506,0,2018,2,12,1
Sool,2018.2082191780821,1,2018,3,18,1
Sool,2018.2465753424658,0,2018,4,1,2
Sool,2018.2575342465752,1,2018,4,5,2
Sool,2018.2602739726028,0,2018,4,6,2
Sool,2018.2630136986302,1,2018,4,7,2
Sool,2018.2794520547945,0,2018,4,13,2
Sool,2018.2849315068493,0,2018,4,15,2
Sool,2018.2986301369863,0,2018,4,20,2
Sool,2018.3068493150686,0,2018,4,23,2
Sool,2018.3260273972603,1,2018,4,30,2
Sool,2018.33698630137,0,2018,5,4,2
Sool,2018.33698630137,0,2018,5,4,2
Sool,2018.3506849315067,0,2018,5,9,2
Sool,2018.3534246575343,1,2018,5,10,2
Sool,2018.3643835616438,0,2018,5,14,2
Sool,2018.3671232876711,48,2018,5,15,2
Sool,2018.3698630136987,0,2018,5,16,2
Sool,2018.3780821917808,0,2018,5,19,2
Sool,2018.3835616438357,0,2018,5,21,2
Sool,2018.386301369863,0,2018,5,22,2
Sool,2018.3890410958904,0,2018,5,23,2
Sool,2018.3917808219178,10,2018,5,24,2
Sool,2018.3945205479451,0,2018,5,25,2
Sool,2018.3972602739725,0,2018,5,26,2
Sool,2018.4027397260274,1,2018,5,28,2
Sool,2018.4246575342465,0,2018,6,5,2
Sool,2018.4328767123288,0,2018,6,8,2
Sool,2018.4356164383562,0,2018,6,9,2
Sool,2018.4356164383562,0,2018,6,9,2
Sool,2018.441095890411,0,2018,6,11,2
Sool,2018.4465753424658,2,2018,6,13,2
Sool,2018.4493150684932,0,2018,6,14,2
Sool,2018.454794520548,0,2018,6,16,2
Sool,2018.4602739726026,0,2018,6,18,2
Sool,2018.468493150685,0,2018,6,21,2
Sool,2018.4739726027397,0,2018,6,23,2
Sool,2018.4767123287672,0,2018,6,24,2
Sool,2018.482191780822,0,2018,6,26,2
Sool,2018.4849315068493,0,2018,6,27,2
Sool,2018.4849315068493,0,2018,6,27,2
Sool,2018.4849315068493,0,2018,6,27,2
Sool,2018.4876712328767,0,2018,6,28,2
Sool,2018.4931506849316,0,2018,6,30,2
Sool,2018.4986301369863,0,2018,7,2,3
Sool,2018.4986301369863,0,2018,7,2,3
Sool,2018.5123287671233,0,2018,7,7,3
Sool,2018.5123287671233,1,2018,7,7,3
Sool,2018.5260273972603,0,2018,7,12,3
Sool,2018.5342465753424,0,2018,7,15,3
Sool,2018.5397260273974,0,2018,7,17,3
Sool,2018.5479452054794,0,2018,7,20,3
Sool,2018.5753424657535,0,2018,7,30,3
Sool,2018.5890410958905,0,2018,8,4,3
Sool,2018.6328767123289,2,2018,8,20,3
Sool,2018.6602739726027,1,2018,8,30,3
Sool,2018.66301369863,0,2018,8,31,3
Sool,2018.6657534246576,10,2018,9,1,3
Sool,2018.6849315068494,0,2018,9,8,3
Sool,2018.6849315068494,0,2018,9,8,3
Sool,2018.7095890410958,1,2018,9,17,3
Sool,2018.7260273972602,0,2018,9,23,3
Sool,2018.7287671232878,0,2018,9,24,3
Sool,2018.7287671232878,0,2018,9,24,3
Sool,2018.7643835616439,0,2018,10,7,4
Sool,2018.7671232876712,0,2018,10,8,4
Sool,2018.7698630136986,1,2018,10,9,4
Sool,2018.8082191780823,0,2018,10,23,4
Sool,2018.8438356164384,0,2018,11,5,4
Sool,2018.849315068493,0,2018,11,7,4
Sool,2018.8739726027397,0,2018,11,16,4
Sool,2018.8958904109588,0,2018,11,24,4
Sool,2018.9150684931508,0,2018,12,1,4
Sool,2018.9205479452055,0,2018,12,3,4
Sool,2018.9315068493152,0,2018,12,7,4
Sool,2018.9342465753425,0,2018,12,8,4
Sool,2018.9397260273972,0,2018,12,10,4
Sool,2018.9616438356165,0,2018,12,18,4
Sool,2018.9616438356165,0,2018,12,18,4
Sool,2018.986301369863,1,2018,12,27,4
Sool,2018.9917808219177,0,2018,12,29,4
Sool,2019.0054794520547,0,2019,1,3,1
Sool,2019.0109589041097,0,2019,1,5,1
Sool,2019.0109589041097,0,2019,1,5,1
Sool,2019.027397260274,0,2019,1,11,1
Sool,2019.0739726027398,0,2019,1,28,1
Sool,2019.0794520547945,3,2019,1,30,1
Sool,2019.1671232876713,1,2019,3,3,1
Sool,2019.1698630136987,0,2019,3,4,1
Sool,2019.172602739726,0,2019,3,5,1
Sool,2019.2,1,2019,3,15,1
Sool,2019.2630136986302,0,2019,4,7,2
Sool,2019.3643835616438,0,2019,5,14,2
Sool,2019.3753424657534,1,2019,5,18,2
Sool,2019.3972602739725,0,2019,5,26,2
Sool,2019.4,0,2019,5,27,2
Sool,2019.441095890411,0,2019,6,11,2
Sool,2019.4438356164383,0,2019,6,12,2
Sool,2019.504109589041,0,2019,7,4,3
Sool,2019.5534246575342,0,2019,7,22,3
Sool,2019.5780821917808,0,2019,7,31,3
Sool,2019.5890410958905,0,2019,8,4,3
Sool,2019.5945205479452,0,2019,8,6,3
Sool,2019.6301369863013,1,2019,8,19,3
Sool,2019.6328767123289,0,2019,8,20,3
Sool,2019.6356164383562,0,2019,8,21,3
Sool,2019.6712328767123,0,2019,9,3,3
Sool,2019.6876712328767,0,2019,9,9,3
Sool,2019.8246575342466,0,2019,10,29,4
Sool,2019.8794520547945,0,2019,11,18,4
Sool,2019.9178082191781,1,2019,12,2,4
Sool,2019.9424657534246,0,2019,12,11,4
Sool,2019.9424657534246,0,2019,12,11,4
Sool,2019.9698630136986,0,2019,12,21,4
Sool,2019.9808219178083,0,2019,12,25,4
Sool,2020.0628415300546,0,2020,1,24,1
Togdheer,1997.504109589041,0,1997,7,4,3
Togdheer,1999.8027397260273,2,1999,10,21,4
Togdheer,2000.2841530054645,0,2000,4,14,2
Togdheer,2000.344262295082,0,2000,5,6,2
Togdheer,2002.3643835616438,0,2002,5,14,2
Togdheer,2002.8712328767124,0,2002,11,15,4
Togdheer,2004.0546448087432,1,2004,1,21,1
Togdheer,2005.0931506849315,0,2005,2,4,1
Togdheer,2005.109589041096,0,2005,2,10,1
Togdheer,2005.5808219178082,0,2005,8,1,3
Togdheer,2005.6356164383562,0,2005,8,21,3
Togdheer,2005.6794520547944,0,2005,9,6,3
Togdheer,2005.8739726027397,3,2005,11,16,4
Togdheer,2006.1205479452055,0,2006,2,14,1
Togdheer,2006.164383561644,0,2006,3,2,1
Togdheer,2006.2712328767122,0,2006,4,10,2
Togdheer,2006.2849315068493,0,2006,4,15,2
Togdheer,2006.3534246575343,0,2006,5,10,2
Togdheer,2006.5835616438355,0,2006,8,2,3
Togdheer,2006.6246575342466,0,2006,8,17,3
Togdheer,2006.7452054794521,0,2006,9,30,3
Togdheer,2006.7534246575342,0,2006,10,3,4
Togdheer,2006.7616438356165,0,2006,10,6,4
Togdheer,2007.035616438356,0,2007,1,14,1
Togdheer,2007.0986301369862,0,2007,2,6,1
Togdheer,2007.1616438356164,0,2007,3,1,1
Togdheer,2007.2876712328766,0,2007,4,16,2
Togdheer,2007.4164383561645,4,2007,6,2,2
Togdheer,2007.5835616438355,0,2007,8,2,3
Togdheer,2007.5835616438355,0,2007,8,2,3
Togdheer,2007.7698630136986,0,2007,10,9,4
Togdheer,2007.835616438356,0,2007,11,2,4
Togdheer,2007.8383561643836,3,2007,11,3,4
Togdheer,2007.868493150685,10,2007,11,14,4
Togdheer,2007.9397260273972,0,2007,12,10,4
Togdheer,2007.9397260273972,0,2007,12,10,4
Togdheer,2008.0273224043715,0,2008,1,11,1
Togdheer,2008.2868852459017,0,2008,4,15,2
Togdheer,2009.0328767123287,0,2009,1,13,1
Togdheer,2009.0931506849315,0,2009,2,4,1
Togdheer,2009.1616438356164,1,2009,3,1,1
Togdheer,2009.2465753424658,1,2009,4,1,2
Togdheer,2009.2739726027398,0,2009,4,11,2
Togdheer,2009.3013698630136,0,2009,4,21,2
Togdheer,2009.3342465753424,0,2009,5,3,2
Togdheer,2009.386301369863,0,2009,5,22,2
Togdheer,2009.6986301369864,0,2009,9,13,3
Togdheer,2009.8219178082193,0,2009,10,28,4
Togdheer,2010.054794520548,0,2010,1,21,1
Togdheer,2010.2164383561644,0,2010,3,21,1
Togdheer,2010.2465753424658,0,2010,4,1,2
Togdheer,2010.3123287671233,0,2010,4,25,2
Togdheer,2010.3397260273973,0,2010,5,5,2
Togdheer,2010.3698630136987,0,2010,5,16,2
Togdheer,2010.3808219178081,0,2010,5,20,2
Togdheer,2010.3808219178081,0,2010,5,20,2
Togdheer,2010.3835616438357,12,2010,5,21,2
Togdheer,2010.3835616438357,0,2010,5,21,2
Togdheer,2010.3835616438357,12,2010,5,21,2
Togdheer,2010.3890410958904,0,2010,5,23,2
Togdheer,2010.3890410958904,0,2010,5,23,2
Togdheer,2010.3890410958904,0,2010,5,23,2
Togdheer,2010.4328767123288,0,2010,6,8,2
Togdheer,2010.441095890411,0,2010,6,11,2
Togdheer,2010.490410958904,0,2010,6,29,2
Togdheer,2010.5232876712328,16,2010,7,11,3
Togdheer,2010.545205479452,0,2010,7,19,3
Togdheer,2010.5945205479452,0,2010,8,6,3
Togdheer,2010.682191780822,0,2010,9,7,3
Togdheer,2010.7150684931507,0,2010,9,19,3
Togdheer,2010.7890410958903,1,2010,10,16,4
Togdheer,2010.7917808219179,0,2010,10,17,4
Togdheer,2010.8,0,2010,10,20,4
Togdheer,2010.8301369863013,0,2010,10,31,4
